t,dt,x,y,z,dcSun,dsSun,Rsun,dcMer,dsMer,tRhMer,Rmer,dcVen,dsVen,tRhVen,Rven,dcEar,dsEar,tRhEar,Rear,dcMar,dsMar,tRhMar,Rmar,dcJup,dsJup,tRhJup,Rjup,dcSat,dsSat,tRhSat,Rsat,dcUra,dsUra,tRhUra,Rura,dcNep,dsNep,tRhNep,Rnep,a,perihel,e,Porb,KL,inc,Omg,omg,f,E,J,enc,pln
15415.415, 0.007, -0.415925, +0.120841, -0.064100,0.441539081,0.436888614,0.004650467,0.821001465,0.820985155,0.004425363,0.000016310,0.941460315,0.941419861,0.020277408,0.000040454,1.242735552,1.242692918,0.030012571,0.000042634,1.892652912,1.892630252,0.021738559,0.000022660,5.474554288,5.474086962,1.065529894,0.000467326,9.467712748,9.467323491,1.308101211,0.000389257,18.401385508,18.401215973,1.406178285,0.000169534,29.937243975,29.937079373,2.326668650,0.000164601,0.509873359,0.407554103,0.200676,  0.363833, 0.959044224,  11.8, -61.4, 280.0, 305.9,-1.122410E-04,3.534892E-03,   ,
15515.516, 0.005, -0.330180, -0.245121, -0.082734,0.415827177,0.411176709,0.004650467,0.179772037,0.179755727,0.004425367,0.000016310,0.559188923,0.559148469,0.020277212,0.000040454,1.303717911,1.303675277,0.030012542,0.000042634,1.763934333,1.763911672,0.021740762,0.000022660,5.296532396,5.296065070,1.065537738,0.000467326,9.062989013,9.062599756,1.308132412,0.000389257,19.429085956,19.428916422,1.406221128,0.000169534,30.155318033,30.155153432,2.326658551,0.000164601,0.531930352,0.419442232,0.211472,  0.387696, 0.957805313,  11.5, -61.5, 276.6,   1.3,-1.122410E-04,3.534892E-03,   ,
15615.616, 0.006, -0.015958, -0.440422, -0.045992,0.445443326,0.440792858,0.004650467,0.643623232,0.643606921,0.004425350,0.000016310,1.143465106,1.143424652,0.020277284,0.000040454,1.387951118,1.387908484,0.030012206,0.000042634,1.826599072,1.826576411,0.021738414,0.000022660,5.253471995,5.253004669,1.065685919,0.000467326,9.883931992,9.883542735,1.307170393,0.000389257,20.056811220,20.056641686,1.406111210,0.000169534,29.845272275,29.845107673,2.326717428,0.000164601,0.513707016,0.411705878,0.198559,  0.367944, 0.959889002,  11.7, -61.7, 274.0,  55.1,-1.122410E-04,3.534892E-03,   ,
15715.716, 0.008, +0.316490, -0.397542, +0.020399,0.507932291,0.503281823,0.004650467,0.354294079,0.354277769,0.004425349,0.000016310,0.263073236,0.263032782,0.020277432,0.000040454,1.463085266,1.463042631,0.030012541,0.000042634,1.803636030,1.803613370,0.021739681,0.000022660,4.712137272,4.711669946,1.065588287,0.000467326,9.931317927,9.930928670,1.307829723,0.000389257,19.809007858,19.808838323,1.406156178,0.000169534,30.510770369,30.510605768,2.326726593,0.000164601,0.521574781,0.418179207,0.198237,  0.376430, 0.960143642,  11.6, -62.8, 277.3,  94.2,-1.122410E-04,3.534892E-03,   ,
15815.816, 0.004, +0.534078, -0.184039, +0.080177,0.568913018,0.564262551,0.004650467,0.867423499,0.867407188,0.004425364,0.000016310,1.126011458,1.125971004,0.020277351,0.000040454,1.508652039,1.508609405,0.030012587,0.000042634,1.414741266,1.414718606,0.021738992,0.000022660,5.855142756,5.854675430,1.065609124,0.000467326,8.865125345,8.864736088,1.307702914,0.000389257,19.158651577,19.158482042,1.406095867,0.000169534,29.377601337,29.377436736,2.326628874,0.000164601,0.523519276,0.417709343,0.202113,  0.378537, 0.959477833,  11.6, -62.9, 278.1, 126.4,-1.122410E-04,3.534892E-03,   ,
15915.916, 0.009, +0.592601, +0.088786, +0.116678,0.610699551,0.606049084,0.004650467,0.398066764,0.398050454,0.004425368,0.000016310,1.081414840,1.081374386,0.020277350,0.000040454,1.518493014,1.518450380,0.030012133,0.000042634,0.808549528,0.808526867,0.021738927,0.000022660,4.942561586,4.942094260,1.065679135,0.000467326,9.808564421,9.808175164,1.307067275,0.000389257,19.007803637,19.007634103,1.406382584,0.000169534,30.870937106,30.870772505,2.326575900,0.000164601,0.520128793,0.413375761,0.205243,  0.374865, 0.958838550,  11.6, -63.6, 278.8, 153.6,-1.122410E-04,3.534892E-03,   ,
16016.016, 0.007, +0.514308, +0.337230, +0.124535,0.626278379,0.621627912,0.004650467,1.039483633,1.039467323,0.004425355,0.000016310,0.279276595,0.279236140,0.020277240,0.000040454,1.491687520,1.491644886,0.030012495,0.000042634,1.306642989,1.306620328,0.021740004,0.000022660,5.102988627,5.102521301,1.065492144,0.000467326,9.902279449,9.901890192,1.308237602,0.000389257,19.496814083,19.496644548,1.406135114,0.000169534,29.306020615,29.305856014,2.326699358,0.000164601,0.522364223,0.417236251,0.201254,  0.377285, 0.959732230,  11.5, -64.2, 277.4, 179.9,-1.122410E-04,3.534892E-03,   ,
16116.116, 0.004, +0.310866, +0.521752, +0.103328,0.613545299,0.608894832,0.004650467,0.316005954,0.315989644,0.004425363,0.000016310,1.280361425,1.280320971,0.020277522,0.000040454,1.434345175,1.434302540,0.030012492,0.000042634,2.004496268,2.004473608,0.021738780,0.000022660,5.969656328,5.969189002,1.065514033,0.000467326,9.042225719,9.041836462,1.308042226,0.000389257,19.789442722,19.789273187,1.406118985,0.000169534,30.626841905,30.626677304,2.326858934,0.000164601,0.524419178,0.422013550,0.195274,  0.379513, 0.960803182,  11.6, -64.6, 281.4, 201.9,-1.122410E-04,3.534892E-03,   ,
16216.216, 0.012, +0.040579, +0.562734, +0.055828,0.572947456,0.568296988,0.004650467,0.995585082,0.995568772,0.004425355,0.000016310,0.874340890,0.874300436,0.020277278,0.000040454,1.365194999,1.365152364,0.030012085,0.000042634,2.213744820,2.213722160,0.021740154,0.000022660,4.353365430,4.352898104,1.065466525,0.000467326,9.619611720,9.619222463,1.308131073,0.000389257,19.268832898,19.268663363,1.406071725,0.000169534,29.832233291,29.832068690,2.326847949,0.000164601,0.510450532,0.402523426,0.211435,  0.364451, 0.957555682,  11.6, -65.2, 282.0, 228.6,-1.122410E-04,3.534892E-03,   ,
16316.316, 0.005, -0.243872, +0.454240, -0.007810,0.511296472,0.506646005,0.004650467,0.562759677,0.562743367,0.004425366,0.000016310,0.566466438,0.566425984,0.020277317,0.000040454,1.308513629,1.308470995,0.030012429,0.000042634,1.990645828,1.990623167,0.021738530,0.000022660,5.734031792,5.733564466,1.065343477,0.000467326,9.844331683,9.843942426,1.308892327,0.000389257,18.293830061,18.293660527,1.406019249,0.000169534,30.070304567,30.070139966,2.326918648,0.000164601,0.529543434,0.420213933,0.206460,  0.385089, 0.958601489,  11.6, -66.0, 279.0, 265.3,-1.122410E-04,3.534892E-03,   ,
16416.416, 0.006, -0.418641, +0.142289, -0.065990,0.446613094,0.441962626,0.004650467,0.779182299,0.779165988,0.004425368,0.000016310,1.155871696,1.155831242,0.020277203,0.000040454,1.299610646,1.299568012,0.030012947,0.000042634,1.575591670,1.575569010,0.021739898,0.000022660,5.262066733,5.261599407,1.065468346,0.000467326,9.504219471,9.503830214,1.307983831,0.000389257,18.004467709,18.004298175,1.406127966,0.000169534,30.159961569,30.159796968,2.326918709,0.000164601,0.521645153,0.419388600,0.196027,  0.376506, 0.960991455,  11.5, -66.1, 279.4, 308.5,-1.122410E-04,3.534892E-03,   ,
16516.517, 0.006, -0.328122, -0.231344, -0.081653,0.416135095,0.411484628,0.004650467,0.393547840,0.393531529,0.004425356,0.000016310,0.333085346,0.333044892,0.020277411,0.000040454,1.349358621,1.349315986,0.030012263,0.000042634,1.461907869,1.461885209,0.021738896,0.000022660,5.035181999,5.034714673,1.065437846,0.000467326,9.066580676,9.066191419,1.308300642,0.000389257,18.812790994,18.812621460,1.405958081,0.000169534,30.081689887,30.081525286,2.326992631,0.000164601,0.500009631,0.409692341,0.180631,  0.353327, 0.962977819,  11.7, -66.7, 281.0,   0.6,-1.122410E-04,3.534892E-03,   ,
16616.617, 0.004, -0.015398, -0.443091, -0.036052,0.446568598,0.441918131,0.004650467,0.692822859,0.692806549,0.004425354,0.000016310,1.127461713,1.127421259,0.020277614,0.000040454,1.426804982,1.426762347,0.030012067,0.000042634,1.480917326,1.480894666,0.021739024,0.000022660,4.995615406,4.995148080,1.065421011,0.000467326,9.819192526,9.818803269,1.308443895,0.000389257,19.733307297,19.733137762,1.405983791,0.000169534,29.800267875,29.800103274,2.327128285,0.000164601,0.515471775,0.420336041,0.184561,  0.369842, 0.963331597,  11.4, -68.3, 286.2,  49.7,-1.122410E-04,3.534892E-03,   ,
16716.717, 0.008, +0.345412, -0.386800, +0.034324,0.511711920,0.507061453,0.004650467,0.200932693,0.200916382,0.004425366,0.000016310,0.692893490,0.692853036,0.020277310,0.000040454,1.498877060,1.498834426,0.030012833,0.000042634,1.211164727,1.211142067,0.021739304,0.000022660,5.676355745,5.675888419,1.065787380,0.000467326,10.048566209,10.048176952,1.306721276,0.000389257,19.865531856,19.865362322,1.405952432,0.000169534,30.605937145,30.605772543,2.327141920,0.000164601,0.537542522,0.425401912,0.208617,  0.393848, 0.958341611,  11.5, -67.2, 286.4,  92.9,-1.122410E-04,3.534892E-03,   ,
16816.817, 0.007, +0.539162, -0.148762, +0.091926,0.573310532,0.568660065,0.004650467,0.820609074,0.820592764,0.004425354,0.000016310,0.755729938,0.755689484,0.020277340,0.000040454,1.551515769,1.551473134,0.030012350,0.000042634,0.881077642,0.881054982,0.021738597,0.000022660,5.002936886,5.002469559,1.065735727,0.000467326,8.857490189,8.857100932,1.307227291,0.000389257,19.299468550,19.299299016,1.405816193,0.000169534,29.374748001,29.374583399,2.327396300,0.000164601,0.509644883,0.401606046,0.211988,  0.363589, 0.957375615,  11.6, -68.7, 282.1, 131.8,-1.122410E-04,3.534892E-03,   ,
16916.917, 0.004, +0.590905, +0.122859, +0.121201,0.613646226,0.608995759,0.004650467,0.527227183,0.527210872,0.004425364,0.000016310,1.309664221,1.309623767,0.020277227,0.000040454,1.576681914,1.576639280,0.030012151,0.000042634,1.489174896,1.489152236,0.021740588,0.000022660,5.022724093,5.022256767,1.065750922,0.000467326,9.771910082,9.771520825,1.307442406,0.000389257,18.921893989,18.921724454,1.405947990,0.000169534,30.760662755,30.760498154,2.327388168,0.000164601,0.523447596,0.421392005,0.194968,  0.378459, 0.961121222,  11.5, -69.0, 282.0, 159.0,-1.122410E-04,3.534892E-03,   ,
17017.017, 0.012, +0.485202, +0.387059, +0.119046,0.625559249,0.620908782,0.004650467,0.839053190,0.839036879,0.004425360,0.000016310,0.389158194,0.389117740,0.020277450,0.000040454,1.567621466,1.567578832,0.030012700,0.000042634,2.126552459,2.126529798,0.021738317,0.000022660,5.996103266,5.995635940,1.065937089,0.000467326,9.982644777,9.982255520,1.306568628,0.000389257,19.334979331,19.334809797,1.405539001,0.000169534,29.572121652,29.571957050,2.327456118,0.000164601,0.529863772,0.427702261,0.192807,  0.385439, 0.961807598,  11.4, -69.7, 286.7, 181.3,-1.122410E-04,3.534892E-03,   ,
17117.117, 0.005, +0.252190, +0.538873, +0.087417,0.607398084,0.602747617,0.004650467,0.901711085,0.901694775,0.004425356,0.000016310,1.004764892,1.004724438,0.020277198,0.000040454,1.527402079,1.527359444,0.030012412,0.000042634,2.278564025,2.278541365,0.021740248,0.000022660,4.311051283,4.310583957,1.065632645,0.000467326,9.062314270,9.061925013,1.307785206,0.000389257,19.940663009,19.940493474,1.406002851,0.000169534,30.301700595,30.301535994,2.327333223,0.000164601,0.511488723,0.406550311,0.205163,  0.365564, 0.958653635,  11.6, -69.5, 288.4, 205.5,-1.122410E-04,3.534892E-03,   ,
17217.217, 0.006, -0.020594, +0.562124, +0.032093,0.561633895,0.556983428,0.004650467,0.607051711,0.607035400,0.004425355,0.000016310,1.179039377,1.178998923,0.020277372,0.000040454,1.466999375,1.466956741,0.030012228,0.000042634,1.962234258,1.962211598,0.021738322,0.000022660,5.799392143,5.798924817,1.065433299,0.000467326,9.591707806,9.591318549,1.308528617,0.000389257,19.829590169,19.829420634,1.405709964,0.000169534,30.187759539,30.187594938,2.327581228,0.000164601,0.523641062,0.412774145,0.211723,  0.378669, 0.957723590,  11.5, -71.6, 285.4, 238.0,-1.122410E-04,3.534892E-03,   ,
17317.317, 0.010, -0.313749, +0.387946, -0.033230,0.495348249,0.490697782,0.004650467,0.901573544,0.901557234,0.004425363,0.000016310,0.241757454,0.241717000,0.020277277,0.000040454,1.413838062,1.413795428,0.030012828,0.000042634,1.374116959,1.374094299,0.021739385,0.000022660,5.301506833,5.301039507,1.065500462,0.000467326,9.798857077,9.798467820,1.307905358,0.000389257,18.891894880,18.891725346,1.405693220,0.000169534,29.836807601,29.836643000,2.327831347,0.000164601,0.531122372,0.429593457,0.191159,  0.386813, 0.962166232,  11.4, -70.3, 282.6, 277.0,-1.122410E-04,3.534892E-03,   ,
17417.417, 0.004, -0.418232, +0.031522, -0.080297,0.433746533,0.429096066,0.004650467,0.265210600,0.265194290,0.004425367,0.000016310,1.127810114,1.127769660,0.020277725,0.000040454,1.394801385,1.394758750,0.030012179,0.000042634,1.188494635,1.188471975,0.021739544,0.000022660,4.890588941,4.890121615,1.065379228,0.000467326,9.665356123,9.664966866,1.308609743,0.000389257,17.981721119,17.981551584,1.405707329,0.000169534,30.260702951,30.260538349,2.327817968,0.000164601,0.500890747,0.409906401,0.181645,  0.354261, 0.962956227,  11.7, -72.0, 290.4, 317.7,-1.122410E-04,3.534892E-03,   ,
17517.518, 0.006, -0.249270, -0.327168, -0.068617,0.419888663,0.415238196,0.004650467,0.644192447,0.644176137,0.004425351,0.000016310,0.518218560,0.518178106,0.020277356,0.000040454,1.415487115,1.415444481,0.030012114,0.000042634,1.298248352,1.298225692,0.021738640,0.000022660,5.240601200,5.240133874,1.065420157,0.000467326,9.044825997,9.044436740,1.308327252,0.000389257,18.162968122,18.162798588,1.405356747,0.000169534,30.135362690,30.135198088,2.327891721,0.000164601,0.511218261,0.414986042,0.188241,  0.365274, 0.962369569,  11.5, -72.3, 290.3,  14.2,-1.122410E-04,3.534892E-03,   ,
17617.618, 0.007, +0.123414, -0.453895, -0.002845,0.467335806,0.462685338,0.004650467,0.369708064,0.369691753,0.004425353,0.000016310,0.985961724,0.985921270,0.020277260,0.000040454,1.458752853,1.458710219,0.030012560,0.000042634,1.160552329,1.160529668,0.021739537,0.000022660,5.511194699,5.510727373,1.065560287,0.000467326,9.591786768,9.591397511,1.307432510,0.000389257,19.127745804,19.127576269,1.405647297,0.000169534,29.692803863,29.692639262,2.327792351,0.000164601,0.528161593,0.422711113,0.199656,  0.383583, 0.960196720,  11.5, -73.1, 291.3,  67.0,-1.122410E-04,3.534892E-03,   ,
17717.718, 0.004, +0.441398, -0.297020, +0.067885,0.536799409,0.532148942,0.004650467,0.695184993,0.695168682,0.004425361,0.000016310,1.013826764,1.013786310,0.020277294,0.000040454,1.513582042,1.513539408,0.030012607,0.000042634,1.011549332,1.011526672,0.021738569,0.000022660,5.088836183,5.088368857,1.065466706,0.000467326,10.216639352,10.216250095,1.308227552,0.000389257,19.697873029,19.697703494,1.405548133,0.000169534,30.695271026,30.695106425,2.327886465,0.000164601,0.519414221,0.410811646,0.209087,  0.374093, 0.958365949,  11.5, -72.9, 288.8, 110.7,-1.122410E-04,3.534892E-03,   ,
17817.818, 0.012, +0.578341, -0.028169, +0.112788,0.593287432,0.588636965,0.004650467,0.535327282,0.535310971,0.004425364,0.000016310,0.370098804,0.370058350,0.020277342,0.000040454,1.567264094,1.567221460,0.030011906,0.000042634,1.586185030,1.586162370,0.021740731,0.000022660,4.906764796,4.906297469,1.065554898,0.000467326,8.899170596,8.898781339,1.307789585,0.000389257,19.403456743,19.403287209,1.405650618,0.000169534,29.393780781,29.393616180,2.327880854,0.000164601,0.515356338,0.413131847,0.198357,  0.369718, 0.960056604,  11.6, -74.2, 287.6, 144.1,-1.122410E-04,3.534892E-03,   ,
17917.918, 0.005, +0.553561, +0.267189, +0.122134,0.622095469,0.617445002,0.004650467,0.991114923,0.991098612,0.004425373,0.000016310,1.317522995,1.317482541,0.020277447,0.000040454,1.603258128,1.603215493,0.030012405,0.000042634,2.164033443,2.164010783,0.021738385,0.000022660,6.020951095,6.020483769,1.065597526,0.000467326,9.566770799,9.566381542,1.307591819,0.000389257,18.836964689,18.836795154,1.405678404,0.000169534,30.660615028,30.660450427,2.327920919,0.000164601,0.527273809,0.424796305,0.194353,  0.382616, 0.961525922,  11.4, -74.5, 291.6, 168.4,-1.122410E-04,3.534892E-03,   ,
18018.018, 0.006, +0.372365, +0.483061, +0.099185,0.619309891,0.614659423,0.004650467,0.399759325,0.399743014,0.004425367,0.000016310,0.800168146,0.800127692,0.020277193,0.000040454,1.608918759,1.608876125,0.030012717,0.000042634,2.283721115,2.283698455,0.021739822,0.000022660,4.364704028,4.364236702,1.065530667,0.000467326,10.070383183,10.069993926,1.308241326,0.000389257,18.996225789,18.996056255,1.405356593,0.000169534,29.799573806,29.799409205,2.327947445,0.000164601,0.518472077,0.413659684,0.202156,  0.373076, 0.959541000,  11.5, -74.9, 291.7, 195.0,-1.122410E-04,3.534892E-03,   ,
18118.118, 0.009, +0.095114, +0.576712, +0.047897,0.584603393,0.579952926,0.004650467,1.045147060,1.045130749,0.004425352,0.000016310,0.650373622,0.650333168,0.020277372,0.000040454,1.579959172,1.579916538,0.030012169,0.000042634,1.932359355,1.932336695,0.021738865,0.000022660,5.709224248,5.708756922,1.065617454,0.000467326,9.137021261,9.136632005,1.307679524,0.000389257,19.815218643,19.815049108,1.405571003,0.000169534,30.071303733,30.071139132,2.327904976,0.000164601,0.523575397,0.419920351,0.197975,  0.378597, 0.960484297,  11.5, -75.6, 291.8, 224.1,-1.122410E-04,3.534892E-03,   ,
18218.218, 0.004, -0.211076, +0.480722, -0.017851,0.523770804,0.519120337,0.004650467,0.293730565,0.293714254,0.004425359,0.000016310,1.240391754,1.240351300,0.020277374,0.000040454,1.523298786,1.523256152,0.030012303,0.000042634,1.274148495,1.274125835,0.021738738,0.000022660,5.448055041,5.447587715,1.065557817,0.000467326,9.438326635,9.437937378,1.308097770,0.000389257,20.282088381,20.281918847,1.405512464,0.000169534,30.335046916,30.334882314,2.327749246,0.000164601,0.523660433,0.420506203,0.196987,  0.378690, 0.960683697,  11.5, -75.9, 292.1, 257.7,-1.122410E-04,3.534892E-03,   ,
18318.318, 0.008, -0.410885, +0.174383, -0.073474,0.454674776,0.450024309,0.004650467,0.875160293,0.875143983,0.004425370,0.000016310,0.355409888,0.355369434,0.020277442,0.000040454,1.455573374,1.455530739,0.030012653,0.000042634,1.077599088,1.077576428,0.021740208,0.000022660,4.756251691,4.755784365,1.065545695,0.000467326,9.671423376,9.671034119,1.308093099,0.000389257,19.800293030,19.800123496,1.405940150,0.000169534,29.807770438,29.807605836,2.327420567,0.000164601,0.513921378,0.415410895,0.191684,  0.368175, 0.961567062,  11.6, -76.6, 294.7, 299.5,-1.122410E-04,3.534892E-03,   ,
18418.418, 0.006, -0.340264, -0.230709, -0.077873,0.417911462,0.413260995,0.004650467,0.181774784,0.181758473,0.004425366,0.000016310,1.071506446,1.071465992,0.020277266,0.000040454,1.392192511,1.392149877,0.030012150,0.000042634,1.260797608,1.260774948,0.021738634,0.000022660,5.346424728,5.345957402,1.065663937,0.000467326,9.934711348,9.934322091,1.307218065,0.000389257,18.741649121,18.741479586,1.405682014,0.000169534,30.133340470,30.133175869,2.327583321,0.000164601,0.521655193,0.418111934,0.198490,  0.376517, 0.960448796,  11.5, -77.2, 296.3, 354.6,-1.122410E-04,3.534892E-03,   ,
18518.519, 0.004, +0.018831, -0.451468, -0.016934,0.449012056,0.444361589,0.004650467,0.754048358,0.754032048,0.004425357,0.000016310,0.637499127,0.637458673,0.020277278,0.000040454,1.352263496,1.352220861,0.030012181,0.000042634,1.187651379,1.187628719,0.021739969,0.000022660,5.416424791,5.415957465,1.065493149,0.000467326,9.166794329,9.166405072,1.308150433,0.000389257,18.185985697,18.185816162,1.405725469,0.000169534,30.333618850,30.333454248,2.327541084,0.000164601,0.529003018,0.417686471,0.210427,  0.384500, 0.957742162,  11.6, -77.1, 293.4,  55.9,-1.122410E-04,3.534892E-03,   ,
18618.619, 0.009, +0.367717, -0.351044, +0.059216,0.517746878,0.513096411,0.004650467,0.172646211,0.172629901,0.004425358,0.000016310,0.860921722,0.860881268,0.020277405,0.000040454,1.357205346,1.357162712,0.030012576,0.000042634,1.084625938,1.084603278,0.021738597,0.000022660,5.197949138,5.197481812,1.065524786,0.000467326,9.231635047,9.231245791,1.307929891,0.000389257,18.669059123,18.668889589,1.405714275,0.000169534,29.527504522,29.527339920,2.327501712,0.000164601,0.508308308,0.406541284,0.200207,  0.362159, 0.959873308,  11.6, -78.4, 291.8, 103.5,-1.122410E-04,3.534892E-03,   ,
18718.719, 0.005, +0.564825, -0.090585, +0.109459,0.580953269,0.576302801,0.004650467,0.927052896,0.927036586,0.004425345,0.000016310,1.204407263,1.204366809,0.020277524,0.000040454,1.399259418,1.399216783,0.030011987,0.000042634,1.605026963,1.605004302,0.021739734,0.000022660,4.755847017,4.755379690,1.065560870,0.000467326,10.329314011,10.328924754,1.307431652,0.000389257,19.350500898,19.350331363,1.405729524,0.000169534,30.762703626,30.762539025,2.327310867,0.000164601,0.522913595,0.422454280,0.192115,  0.377880, 0.961534915,  11.5, -78.7, 295.2, 134.8,-1.122410E-04,3.534892E-03,   ,
18818.819, 0.006, +0.566395, +0.220697, +0.121673,0.617553856,0.612903388,0.004650467,0.270764016,0.270747706,0.004425373,0.000016310,0.171325265,0.171284811,0.020277351,0.000040454,1.454748433,1.454705798,0.030012201,0.000042634,2.160379347,2.160356687,0.021738991,0.000022660,6.043169702,6.042702375,1.065371669,0.000467326,9.140798099,9.140408842,1.308630303,0.000389257,19.332127644,19.331958110,1.405871809,0.000169534,29.408333316,29.408168714,2.327186198,0.000164601,0.524207292,0.421202683,0.196496,  0.379283, 0.960798536,  11.5, -79.2, 298.1, 162.2,-1.122410E-04,3.534892E-03,   ,
18918.919, 0.010, +0.397596, +0.459599, +0.097896,0.620962274,0.616311807,0.004650467,1.013840565,1.013824255,0.004425378,0.000016310,1.202580388,1.202539934,0.020277184,0.000040454,1.495569960,1.495527325,0.030012726,0.000042634,2.283114348,2.283091687,0.021739103,0.000022660,4.534559851,4.534092525,1.065430668,0.000467326,9.312477988,9.312088731,1.308288653,0.000389257,18.743941173,18.743771638,1.405820203,0.000169534,30.535865071,30.535700470,2.327077687,0.000164601,0.512808994,0.407725725,0.204917,  0.366980, 0.958666188,  11.6, -79.4, 298.1, 189.9,-1.122410E-04,3.534892E-03,   ,
19019.019, 0.004, +0.132089, +0.576934, +0.044527,0.590019329,0.585368862,0.004650467,0.542000973,0.541984662,0.004425364,0.000016310,1.028871745,1.028831291,0.020277406,0.000040454,1.500813240,1.500770606,0.030012480,0.000042634,1.942463344,1.942440684,0.021739480,0.000022660,5.498475930,5.498008604,1.065478959,0.000467326,10.048455244,10.048065987,1.308123498,0.000389257,18.556400293,18.556230758,1.406051395,0.000169534,29.934913829,29.934749227,2.326996740,0.000164601,0.526121853,0.418810430,0.203967,  0.381363, 0.959275797,  11.5, -81.2, 295.5, 222.5,-1.122410E-04,3.534892E-03,   ,
19119.119, 0.009, -0.198033, +0.497345, -0.021952,0.530672372,0.526021905,0.004650467,0.885950573,0.885934263,0.004425352,0.000016310,0.405137349,0.405096895,0.020277337,0.000040454,1.458792069,1.458749434,0.030012050,0.000042634,1.279180443,1.279157783,0.021738504,0.000022660,5.660997322,5.660529995,1.065365087,0.000467326,9.422018524,9.421629267,1.308868193,0.000389257,19.292713681,19.292544146,1.406050892,0.000169534,29.988203691,29.988039090,2.326964484,0.000164601,0.530600360,0.432906331,0.184120,  0.386243, 0.963204289,  11.5, -79.9, 295.4, 256.4,-1.122410E-04,3.534892E-03,   ,
19219.219, 0.007, -0.403709, +0.189016, -0.077274,0.459318227,0.454667760,0.004650467,0.597159616,0.597143306,0.004425354,0.000016310,1.178438243,1.178397789,0.020277364,0.000040454,1.358438318,1.358395683,0.030012597,0.000042634,1.058798158,1.058775498,0.021740620,0.000022660,4.666166458,4.665699131,1.065709728,0.000467326,9.390015164,9.389625907,1.307332072,0.000389257,20.198679599,20.198510064,1.405886218,0.000169534,30.238961499,30.238796898,2.326929880,0.000164601,0.502471642,0.408890523,0.186242,  0.355940, 0.961964749,  11.7, -81.6, 304.3, 292.8,-1.122410E-04,3.534892E-03,   ,
19319.319, 0.004, -0.346824, -0.223202, -0.076192,0.419264977,0.414614509,0.004650467,0.686760467,0.686744157,0.004425354,0.000016310,0.367736958,0.367696504,0.020277264,0.000040454,1.208960708,1.208918074,0.030012516,0.000042634,1.252850768,1.252828108,0.021738377,0.000022660,5.311862145,5.311394818,1.065867054,0.000467326,9.263742531,9.263353274,1.306804550,0.000389257,20.373416753,20.373247219,1.405958792,0.000169534,30.038174035,30.038009434,2.326887624,0.000164601,0.520451470,0.418354213,0.196171,  0.375214, 0.960877764,  11.5, -82.0, 304.4, 349.9,-1.122410E-04,3.534892E-03,   ,
19419.419, 0.007, +0.012482, -0.455486, -0.009536,0.448747218,0.444096751,0.004650467,0.246408659,0.246392348,0.004425370,0.000016310,1.107069824,1.107029370,0.020277337,0.000040454,1.071201978,1.071159344,0.030012026,0.000042634,1.196799611,1.196776951,0.021740260,0.000022660,5.377785047,5.377317721,1.065742175,0.000467326,10.168030888,10.167641631,1.307580808,0.000389257,19.685627175,19.685457640,1.405837462,0.000169534,29.796240680,29.796076079,2.326717216,0.000164601,0.539883473,0.428375041,0.206542,  0.396423, 0.958559134,  11.6, -82.6, 304.5,  49.5,-1.122410E-04,3.534892E-03,   ,
19519.520, 0.005, +0.387973, -0.338674, +0.068694,0.519055221,0.514404753,0.004650467,0.769969407,0.769953096,0.004425369,0.000016310,0.727597682,0.727557228,0.020277706,0.000040454,0.999427920,0.999385286,0.030012141,0.000042634,1.068712633,1.068689973,0.021738714,0.000022660,5.355091146,5.354623820,1.065831922,0.000467326,9.601363528,9.600974271,1.306728097,0.000389257,18.883825607,18.883656072,1.406455495,0.000169534,30.609563921,30.609399319,2.326583027,0.000164601,0.521260084,0.411053968,0.211423,  0.376089, 0.957752631,  11.5, -82.1, 300.2, 101.3,-1.122410E-04,3.534892E-03,   ,
19619.620, 0.006, +0.560951, -0.064082, +0.114641,0.582615453,0.577964986,0.004650467,0.300777025,0.300760714,0.004425354,0.000016310,0.756935906,0.756895452,0.020277295,0.000040454,1.002426920,1.002384286,0.030012703,0.000042634,1.552241838,1.552219177,0.021738969,0.000022660,4.572346128,4.571878802,1.065736952,0.000467326,8.839674444,8.839285188,1.307046005,0.000389257,18.872517753,18.872348218,1.406216183,0.000169534,29.332010438,29.331845837,2.326636053,0.000164601,0.510030020,0.409722518,0.196670,  0.364001, 0.959878881,  11.8, -83.7, 298.2, 139.2,-1.122410E-04,3.534892E-03,   ,
19719.720, 0.010, +0.559446, +0.254135, +0.117975,0.617838612,0.613188145,0.004650467,0.903632607,0.903616297,0.004425349,0.000016310,1.312428612,1.312388158,0.020277330,0.000040454,1.049100777,1.049058142,0.030012238,0.000042634,2.132068878,2.132046218,0.021739815,0.000022660,6.021419039,6.020951713,1.065450829,0.000467326,10.264094320,10.263705063,1.308316603,0.000389257,19.409275218,19.409105683,1.406076532,0.000169534,30.835858853,30.835694252,2.326744195,0.000164601,0.532146661,0.433444432,0.185479,  0.387932, 0.963103517,  11.4, -84.1, 303.6, 164.5,-1.122410E-04,3.534892E-03,   ,
