t,dt,x,y,z,dcSun,dsSun,Rsun,dcMer,dsMer,tRhMer,Rmer,dcVen,dsVen,tRhVen,Rven,dcEar,dsEar,tRhEar,Rear,dcMar,dsMar,tRhMar,Rmar,dcJup,dsJup,tRhJup,Rjup,dcSat,dsSat,tRhSat,Rsat,dcUra,dsUra,tRhUra,Rura,dcNep,dsNep,tRhNep,Rnep,a,perihel,e,Porb,KL,inc,Omg,omg,f,E,J,enc,pln
1001.001, 0.011, +0.470009, -0.305775, -0.091761,0.568183888,0.563533421,0.004650467,0.444530162,0.444513851,0.004425383,0.000016310,0.648300934,0.648260480,0.020277311,0.000040454,1.444868948,1.444826314,0.030012044,0.000042634,0.963523764,0.963501104,0.021739683,0.000022660,5.907875110,5.907407783,1.065673648,0.000467326,9.223616821,9.223227564,1.307094776,0.000389257,19.690202182,19.690032647,1.405987762,0.000169534,29.497674507,29.497509906,2.327574772,0.000164601,0.520059658,0.433499560,0.166443,  0.374791, 0.949764466,  15.6,   2.9, 191.7, 131.4,-1.122410E-04,3.534892E-03,   ,
1101.101, 0.005, -0.279586, +0.374888, +0.107537,0.478432743,0.473782276,0.004650467,0.358938473,0.358922162,0.004425374,0.000016310,0.470192221,0.470151767,0.020277495,0.000040454,0.550775211,0.550732577,0.030012532,0.000042634,1.231165861,1.231143201,0.021738661,0.000022660,5.399794090,5.399326764,1.065593869,0.000467326,8.622097811,8.621708554,1.307685164,0.000389257,18.712592908,18.712423373,1.405715555,0.000169534,30.560666734,30.560502133,2.327831390,0.000164601,0.523341420,0.437878383,0.163303,  0.378344, 0.950481751,  15.5,   2.5, 191.1, 292.1,-1.122410E-04,3.534892E-03,   ,
1201.201, 0.006, +0.576071, -0.147778, -0.046527,0.590878431,0.586227964,0.004650467,0.231832791,0.231816481,0.004425351,0.000016310,0.822036469,0.821996015,0.020277254,0.000040454,1.578857931,1.578815297,0.030012580,0.000042634,2.252201339,2.252178678,0.021740614,0.000022660,5.906294105,5.905826779,1.065454254,0.000467326,9.934184739,9.933795482,1.308468914,0.000389257,18.898185703,18.898016168,1.405650670,0.000169534,30.162092198,30.161927596,2.327748259,0.000164601,0.529079924,0.444969850,0.158974,  0.384584, 0.951356813,  15.5,   2.0, 194.6, 148.5,-1.122410E-04,3.534892E-03,   ,
1301.301, 0.008, -0.412455, +0.184795, +0.053654,0.449267199,0.444616732,0.004650467,0.650623030,0.650606720,0.004425357,0.000016310,1.166153096,1.166112642,0.020277335,0.000040454,0.816630208,0.816587574,0.030012153,0.000042634,1.480620777,1.480598117,0.021738272,0.000022660,5.496254287,5.495786960,1.065483430,0.000467326,9.426172048,9.425782791,1.308114883,0.000389257,18.671305398,18.671135864,1.405545575,0.000169534,30.504554897,30.504390296,2.327763471,0.000164601,0.535884020,0.439653004,0.179574,  0.392026, 0.948225912,  15.4,   1.3, 192.8, 320.9,-1.122410E-04,3.534892E-03,   ,
1401.401, 0.004, +0.607837, +0.030028, +0.004812,0.604148423,0.599497956,0.004650467,0.797932447,0.797916137,0.004425353,0.000016310,1.263466949,1.263426495,0.020277368,0.000040454,1.413562880,1.413520245,0.030012402,0.000042634,1.143964456,1.143941796,0.021739707,0.000022660,5.286441867,5.285974541,1.065401026,0.000467326,10.148543189,10.148153932,1.308558689,0.000389257,19.413020750,19.412851216,1.405748640,0.000169534,30.861390390,30.861225789,2.327543635,0.000164601,0.526743784,0.442603325,0.159737,  0.382039, 0.951428186,  15.5,   1.2, 193.1, 168.6,-1.122410E-04,3.534892E-03,   ,
1501.502, 0.007, -0.432603, -0.055810, -0.014398,0.434432989,0.429782521,0.004650467,0.753025887,0.753009576,0.004425367,0.000016310,0.721310685,0.721270231,0.020277359,0.000040454,1.096350613,1.096307979,0.030012586,0.000042634,1.812905211,1.812882551,0.021739537,0.000022660,5.166946397,5.166479071,1.065375259,0.000467326,10.210567292,10.210178035,1.308649087,0.000389257,20.498898039,20.498728505,1.405900414,0.000169534,30.167975740,30.167811139,2.327448776,0.000164601,0.525195664,0.434988223,0.171760,  0.380356, 0.949485261,  15.5,   0.5, 199.3, 347.8,-1.122410E-04,3.534892E-03,   ,
1601.602, 0.007, +0.565946, +0.203396, +0.055404,0.606987633,0.602337166,0.004650467,1.030887009,1.030870698,0.004425367,0.000016310,0.174867597,0.174827143,0.020277266,0.000040454,0.986671425,0.986628791,0.030012181,0.000042634,1.852312431,1.852289771,0.021738220,0.000022660,4.508211956,4.507744629,1.065427078,0.000467326,9.197115367,9.196726110,1.308261253,0.000389257,19.007460176,19.007290642,1.405946251,0.000169534,30.676859282,30.676694681,2.327335089,0.000164601,0.515350347,0.425993300,0.173391,  0.369711, 0.949221099,  15.5,   0.3, 193.8, 186.3,-1.122410E-04,3.534892E-03,   ,
1701.702, 0.004, -0.320180, -0.280718, -0.077602,0.439682243,0.435031775,0.004650467,0.747978568,0.747962258,0.004425357,0.000016310,0.561762607,0.561722153,0.020277219,0.000040454,1.300100778,1.300058143,0.030012484,0.000042634,1.304090512,1.304067852,0.021740241,0.000022660,5.046701403,5.046234077,1.065453284,0.000467326,9.658481591,9.658092334,1.308177804,0.000389257,18.323722377,18.323552842,1.406035388,0.000169534,30.057965831,30.057801230,2.327188376,0.000164601,0.500479662,0.425242591,0.150330,  0.353825, 0.952831921,  15.5,   0.0, 192.2,  30.0,-1.122410E-04,3.534892E-03,   ,
1801.802, 0.012, +0.460602, +0.359740, +0.098951,0.599126676,0.594476209,0.004650467,0.921651491,0.921635181,0.004425345,0.000016310,1.194354397,1.194313943,0.020277460,0.000040454,0.492148519,0.492105885,0.030012812,0.000042634,1.943693177,1.943670517,0.021738417,0.000022660,4.451996857,4.451529531,1.065653966,0.000467326,8.741054129,8.740664872,1.307270964,0.000389257,19.131055096,19.130885561,1.405802997,0.000169534,29.781678876,29.781514275,2.327225483,0.000164601,0.510238093,0.421100810,0.174697,  0.364224, 0.949349507,  15.4,   0.0, 200.3, 198.7,-1.122410E-04,3.534892E-03,   ,
1901.902, 0.005, -0.120927, -0.427936, -0.117800,0.463085387,0.458434920,0.004650467,0.541157802,0.541141491,0.004425367,0.000016310,1.172222993,1.172182539,0.020277567,0.000040454,1.425726971,1.425684337,0.030011916,0.000042634,1.551128014,1.551105353,0.021739875,0.000022660,5.408912527,5.408445201,1.065738973,0.000467326,9.316570579,9.316181322,1.307059057,0.000389257,19.165741441,19.165571907,1.405942633,0.000169534,30.076027843,30.075863242,2.327047144,0.000164601,0.511946941,0.421689801,0.176302,  0.366055, 0.949130266,  15.4,  -0.3, 191.4,  63.6,-1.122410E-04,3.534892E-03,   ,
2002.002, 0.006, +0.307194, +0.474191, +0.129650,0.580933868,0.576283401,0.004650467,0.537763280,0.537746969,0.004425369,0.000016310,0.960308016,0.960267562,0.020277427,0.000040454,0.609707516,0.609664882,0.030012419,0.000042634,1.080709762,1.080687102,0.021738902,0.000022660,5.172545985,5.172078659,1.065724080,0.000467326,9.865007973,9.864618716,1.307543690,0.000389257,19.794606448,19.794436913,1.405876682,0.000169534,29.227710912,29.227546310,2.327109575,0.000164601,0.518052663,0.434913811,0.160483,  0.372623, 0.952408242,  15.2,  -0.4, 202.1, 216.3,-1.122410E-04,3.534892E-03,   ,
2102.102, 0.008, +0.104538, -0.475159, -0.127713,0.496990824,0.492340357,0.004650467,0.298049303,0.298032993,0.004425362,0.000016310,0.659558146,0.659517692,0.020277183,0.000040454,1.445305180,1.445262546,0.030012911,0.000042634,1.994116315,1.994093655,0.021739979,0.000022660,5.713053893,5.712586567,1.065943344,0.000467326,9.564259580,9.563870323,1.306568918,0.000389257,19.918909796,19.918740261,1.406191500,0.000169534,29.816070793,29.815906192,2.326872408,0.000164601,0.533473896,0.439153278,0.176805,  0.389384, 0.950273283,  15.1,  -0.9, 201.8,  81.1,-1.122410E-04,3.534892E-03,   ,
2202.202, 0.004, +0.124994, +0.526612, +0.142282,0.553654352,0.549003885,0.004650467,0.390990255,0.390973944,0.004425365,0.000016310,0.488094895,0.488054440,0.020277325,0.000040454,1.081243282,1.081200648,0.030012250,0.000042634,2.066095883,2.066073222,0.021739108,0.000022660,5.775789304,5.775321978,1.065779677,0.000467326,10.503064891,10.502675634,1.307158976,0.000389257,18.274058238,18.273888703,1.406304674,0.000169534,29.673150738,29.672986137,2.326649973,0.000164601,0.530920521,0.442690179,0.166184,  0.386592, 0.952270048,  15.1,  -1.2, 196.1, 242.2,-1.122410E-04,3.534892E-03,   ,
2302.302, 0.009, +0.309475, -0.422725, -0.110653,0.533063289,0.528412822,0.004650467,0.122801943,0.122785632,0.004425350,0.000016310,0.723497479,0.723457025,0.020277310,0.000040454,1.289217792,1.289175158,0.030012164,0.000042634,0.886296527,0.886273867,0.021739225,0.000022660,5.453579173,5.453111846,1.065391440,0.000467326,9.394555625,9.394166368,1.308855145,0.000389257,18.553270974,18.553101439,1.406090018,0.000169534,29.545772488,29.545607887,2.326780692,0.000164601,0.524722083,0.441763883,0.158099,  0.379842, 0.953640331,  15.0,  -1.9, 200.8, 106.4,-1.122410E-04,3.534892E-03,   ,
2402.402, 0.007, -0.076948, +0.501293, +0.133064,0.519667589,0.515017122,0.004650467,0.806413365,0.806397055,0.004425357,0.000016310,1.236275726,1.236235272,0.020277333,0.000040454,1.391448244,1.391405609,0.030012788,0.000042634,1.242551469,1.242528808,0.021739632,0.000022660,5.781301037,5.780833711,1.065500341,0.000467326,9.479432616,9.479043359,1.308133832,0.000389257,19.801694259,19.801524725,1.406097267,0.000169534,30.456160238,30.455995637,2.326739655,0.000164601,0.529436749,0.431669139,0.184663,  0.384973, 0.949478114,  15.0,  -2.2, 198.3, 262.3,-1.122410E-04,3.534892E-03,   ,
2502.503, 0.004, +0.468204, -0.298205, -0.074600,0.565387336,0.560736869,0.004650467,0.620398615,0.620382305,0.004425368,0.000016310,1.259216225,1.259175771,0.020277297,0.000040454,0.925090914,0.925048280,0.030012360,0.000042634,2.137867529,2.137844869,0.021738396,0.000022660,4.747222838,4.746755512,1.065453868,0.000467326,9.333194739,9.332805482,1.308144361,0.000389257,19.462478570,19.462309036,1.405894883,0.000169534,29.867195327,29.867030726,2.326784389,0.000164601,0.510945046,0.425561754,0.167109,  0.364981, 0.952002693,  15.1,  -2.6, 196.5, 132.7,-1.122410E-04,3.534892E-03,   ,
2602.603, 0.009, -0.270176, +0.383798, +0.099962,0.483122071,0.478471604,0.004650467,0.918004248,0.917987938,0.004425369,0.000016310,0.625755294,0.625714840,0.020277314,0.000040454,1.487811097,1.487768463,0.030012195,0.000042634,1.508276014,1.508253354,0.021740598,0.000022660,5.304865095,5.304397769,1.065364764,0.000467326,8.661130133,8.660740876,1.308625063,0.000389257,19.657487287,19.657317753,1.406165101,0.000169534,30.660822133,30.660657532,2.326669327,0.000164601,0.512073121,0.422743397,0.174447,  0.366190, 0.950711345,  15.1,  -2.7, 205.4, 281.4,-1.122410E-04,3.534892E-03,   ,
2702.703, 0.005, +0.571792, -0.131370, -0.027840,0.590264328,0.585613861,0.004650467,0.964194662,0.964178351,0.004425356,0.000016310,0.277751848,0.277711394,0.020277767,0.000040454,0.473775363,0.473732728,0.030012480,0.000042634,1.558015630,1.557992970,0.021738295,0.000022660,4.388155889,4.387688563,1.065543839,0.000467326,9.894851694,9.894462437,1.307466265,0.000389257,19.131590230,19.131420695,1.406192508,0.000169534,30.602795083,30.602630482,2.326641202,0.000164601,0.515240391,0.423964012,0.177153,  0.369593, 0.950270860,  15.1,  -2.8, 201.5, 148.0,-1.122410E-04,3.534892E-03,   ,
2802.803, 0.006, -0.404144, +0.188199, +0.045195,0.451121323,0.446470856,0.004650467,0.805199163,0.805182853,0.004425364,0.000016310,0.704432286,0.704391832,0.020277272,0.000040454,1.410719476,1.410676842,0.030012554,0.000042634,1.808779996,1.808757336,0.021739465,0.000022660,4.925844953,4.925377627,1.065532678,0.000467326,9.641629505,9.641240248,1.307826668,0.000389257,17.995840434,17.995670899,1.406182385,0.000169534,30.296983577,30.296818975,2.326588476,0.000164601,0.511414710,0.429417803,0.160333,  0.365484, 0.953106311,  15.1,  -2.9, 202.9, 314.3,-1.122410E-04,3.534892E-03,   ,
2902.903, 0.010, +0.605068, +0.052196, +0.022482,0.605574313,0.600923846,0.004650467,0.907316001,0.907299691,0.004425360,0.000016310,1.126437566,1.126397112,0.020277312,0.000040454,0.613883159,0.613840525,0.030012218,0.000042634,1.531987124,1.531964464,0.021739538,0.000022660,4.931674429,4.931207103,1.065458551,0.000467326,10.048624208,10.048234952,1.308270801,0.000389257,19.245200817,19.245031283,1.406185950,0.000169534,30.823079821,30.822915219,2.326659432,0.000164601,0.523169312,0.432528180,0.173254,  0.378157, 0.951378099,  15.0,  -3.0, 206.0, 162.2,-1.122410E-04,3.534892E-03,   ,
3003.003, 0.004, -0.431134, -0.052411, -0.020880,0.432652585,0.428002118,0.004650467,0.417616032,0.417599721,0.004425363,0.000016310,1.150953949,1.150913495,0.020277171,0.000040454,1.214409559,1.214366925,0.030012609,0.000042634,1.314151735,1.314129075,0.021739010,0.000022660,5.102316977,5.101849651,1.065638290,0.000467326,10.199445922,10.199056665,1.307345307,0.000389257,20.246514060,20.246344526,1.405851942,0.000169534,29.960669203,29.960504601,2.326689528,0.000164601,0.525868492,0.433860757,0.174963,  0.381087, 0.951320923,  14.9,  -3.5, 200.6, 350.2,-1.122410E-04,3.534892E-03,   ,
3103.103, 0.009, +0.565465, +0.223808, +0.070079,0.610269061,0.605618594,0.004650467,0.608850707,0.608834396,0.004425361,0.000016310,1.064502819,1.064462365,0.020277463,0.000040454,1.153070104,1.153027469,0.030012396,0.000042634,2.176595972,2.176573312,0.021740127,0.000022660,5.725471292,5.725003965,1.065541972,0.000467326,9.114871097,9.114481840,1.308119719,0.000389257,19.266300002,19.266130468,1.406052378,0.000169534,30.126002592,30.125837990,2.326733200,0.000164601,0.522961973,0.433745114,0.170599,  0.377932, 0.952243566,  14.9,  -4.1, 205.8, 180.7,-1.122410E-04,3.534892E-03,   ,
3203.203, 0.007, -0.326940, -0.277881, -0.080139,0.434647440,0.429996973,0.004650467,0.089296194,0.089279883,0.004425361,0.000016310,0.537950463,0.537910009,0.020277357,0.000040454,0.962722008,0.962679374,0.030011931,0.000042634,1.439747919,1.439725259,0.021738791,0.000022660,5.379929690,5.379462363,1.065516638,0.000467326,9.538627799,9.538238542,1.308332558,0.000389257,19.229016216,19.228846682,1.406001045,0.000169534,29.945542986,29.945378385,2.326798452,0.000164601,0.525189337,0.431702508,0.178006,  0.380349, 0.951231574,  14.8,  -4.5, 203.8,  22.0,-1.122410E-04,3.534892E-03,   ,
3303.303, 0.004, +0.465318, +0.371884, +0.109058,0.603929719,0.599279252,0.004650467,0.319106670,0.319090360,0.004425354,0.000016310,0.394618294,0.394577840,0.020277350,0.000040454,1.514952203,1.514909569,0.030012540,0.000042634,0.833998509,0.833975849,0.021739611,0.000022660,6.061729556,6.061262230,1.065618108,0.000467326,8.881561608,8.881172351,1.307710420,0.000389257,18.744027898,18.743858364,1.406171446,0.000169534,29.310413430,29.310248829,2.326702532,0.000164601,0.522666939,0.432856857,0.171830,  0.377613, 0.952239438,  14.8,  -5.1, 205.6, 199.1,-1.122410E-04,3.534892E-03,   ,
3403.403, 0.007, -0.128522, -0.422095, -0.114847,0.456673166,0.452022699,0.004650467,0.221600837,0.221584527,0.004425352,0.000016310,0.749386125,0.749345671,0.020277281,0.000040454,0.710714717,0.710672083,0.030012677,0.000042634,1.940127097,1.940104437,0.021738581,0.000022660,5.164365919,5.163898593,1.065557385,0.000467326,9.238438077,9.238048820,1.308058281,0.000389257,18.423363013,18.423193479,1.406312300,0.000169534,29.916649689,29.916485088,2.326679203,0.000164601,0.517904567,0.429600274,0.170503,  0.372463, 0.952355216,  14.9,  -5.5, 206.1,  52.9,-1.122410E-04,3.534892E-03,   ,
3503.504, 0.005, +0.314056, +0.479359, +0.134242,0.586794783,0.582144316,0.004650467,0.835741435,0.835725124,0.004425362,0.000016310,1.295139492,1.295099038,0.020277391,0.000040454,1.576454827,1.576412193,0.030012057,0.000042634,2.088220072,2.088197412,0.021740562,0.000022660,5.745895714,5.745428388,1.065594063,0.000467326,9.974040684,9.973651427,1.307688076,0.000389257,19.963384567,19.963215033,1.405831719,0.000169534,29.410761564,29.410596963,2.326859074,0.000164601,0.522929981,0.431471309,0.174897,  0.377898, 0.952002006,  14.8,  -5.8, 205.9, 217.5,-1.122410E-04,3.534892E-03,   ,
3603.604, 0.006, +0.100830, -0.463493, -0.118686,0.491137539,0.486487071,0.004650467,0.516772471,0.516756161,0.004425364,0.000016310,1.187060617,1.187020163,0.020277422,0.000040454,0.552936017,0.552893382,0.030012432,0.000042634,1.090807315,1.090784655,0.021738321,0.000022660,4.703227534,4.702760208,1.065595556,0.000467326,9.625335643,9.624946386,1.307607344,0.000389257,20.006584194,20.006414660,1.405903294,0.000169534,29.685523455,29.685358854,2.327020196,0.000164601,0.514789465,0.430521299,0.163694,  0.369108, 0.953873976,  14.8,  -6.2, 206.6,  81.3,-1.122410E-04,3.534892E-03,   ,
3703.704, 0.010, +0.127347, +0.525867, +0.141429,0.559873815,0.555223348,0.004650467,1.016924221,1.016907911,0.004425353,0.000016310,0.644505367,0.644464913,0.020277225,0.000040454,1.368597839,1.368555205,0.030012696,0.000042634,1.450986963,1.450964303,0.021739487,0.000022660,5.023342806,5.022875480,1.065502594,0.000467326,10.365550934,10.365161677,1.308051902,0.000389257,18.666319601,18.666150066,1.405869485,0.000169534,30.240227897,30.240063296,2.327068710,0.000164601,0.518714541,0.422520018,0.185448,  0.373337, 0.950249404,  14.8,  -6.6, 207.4, 235.7,-1.122410E-04,3.534892E-03,   ,
3803.804, 0.004, +0.316429, -0.407187, -0.096436,0.528968615,0.524318147,0.004650467,0.847504722,0.847488411,0.004425363,0.000016310,0.380329894,0.380289440,0.020277360,0.000040454,0.734893181,0.734850547,0.030012176,0.000042634,1.911814152,1.911791492,0.021739768,0.000022660,4.798705148,4.798237822,1.065563789,0.000467326,9.411511381,9.411122124,1.307463703,0.000389257,18.850603957,18.850434423,1.406000421,0.000169534,29.732913894,29.732749292,2.327091512,0.000164601,0.511268830,0.422571785,0.173484,  0.365328, 0.952432272,  14.7,  -6.8, 205.3, 108.4,-1.122410E-04,3.534892E-03,   ,
3903.904, 0.009, -0.080107, +0.499859, +0.127570,0.525327153,0.520676685,0.004650467,0.908000145,0.907983834,0.004425352,0.000016310,0.787250517,0.787210063,0.020277309,0.000040454,0.991958000,0.991915366,0.030012084,0.000042634,1.437552417,1.437529756,0.021738212,0.000022660,4.581972227,4.581504901,1.065448039,0.000467326,9.307703069,9.307313812,1.308150875,0.000389257,18.955899178,18.955729643,1.406097636,0.000169534,30.742443749,30.742279148,2.327077756,0.000164601,0.513206602,0.419410663,0.182764,  0.367407, 0.950921669,  14.7,  -7.2, 211.6, 254.2,-1.122410E-04,3.534892E-03,   ,
4004.004, 0.007, +0.482903, -0.279946, -0.057082,0.563364280,0.558713812,0.004650467,0.825081117,0.825064807,0.004425371,0.000016310,1.014039312,1.013998858,0.020277672,0.000040454,1.155265154,1.155222519,0.030012316,0.000042634,1.857994155,1.857971495,0.021740419,0.000022660,5.466839136,5.466371809,1.065363967,0.000467326,9.364840476,9.364451219,1.308754921,0.000389257,19.168301458,19.168131924,1.405789680,0.000169534,30.339587521,30.339422920,2.327228702,0.000164601,0.515984542,0.420055937,0.185914,  0.370394, 0.950349079,  14.7,  -7.2, 209.3, 127.1,-1.122410E-04,3.534892E-03,   ,
4104.104, 0.004, -0.278286, +0.388112, +0.091515,0.487251816,0.482601349,0.004650467,0.482140261,0.482123950,0.004425366,0.000016310,1.182235371,1.182194917,0.020277232,0.000040454,0.616360320,0.616317686,0.030012284,0.000042634,1.905931998,1.905909338,0.021738439,0.000022660,4.898666848,4.898199522,1.065444212,0.000467326,8.717149102,8.716759845,1.308173424,0.000389257,20.345960416,20.345790881,1.405763895,0.000169534,30.492515221,30.492350620,2.327408297,0.000164601,0.517461672,0.433127894,0.162976,  0.371986, 0.954290998,  14.7,  -7.5, 209.4, 282.7,-1.122410E-04,3.534892E-03,   ,
4204.204, 0.012, +0.584700, -0.117352, -0.009390,0.590251842,0.585601375,0.004650467,0.589902369,0.589886059,0.004425350,0.000016310,1.134926527,1.134886073,0.020277309,0.000040454,1.504175043,1.504132408,0.030012242,0.000042634,1.121913719,1.121891059,0.021739692,0.000022660,5.999838699,5.999371373,1.065413705,0.000467326,9.889487541,9.889098284,1.308553797,0.000389257,19.310093026,19.309923491,1.405645835,0.000169534,30.840532904,30.840368302,2.327469271,0.000164601,0.529908980,0.436497368,0.176279,  0.385488, 0.952611772,  14.6,  -7.9, 214.3, 142.1,-1.122410E-04,3.534892E-03,   ,
