t,dt,x,y,z,dcSun,dsSun,Rsun,dcMer,dsMer,tRhMer,Rmer,dcVen,dsVen,tRhVen,Rven,dcEar,dsEar,tRhEar,Rear,dcMar,dsMar,tRhMar,Rmar,dcJup,dsJup,tRhJup,Rjup,dcSat,dsSat,tRhSat,Rsat,dcUra,dsUra,tRhUra,Rura,dcNep,dsNep,tRhNep,Rnep,a,perihel,e,Porb,KL,inc,Omg,omg,f,E,J,enc,pln
26626.627, 0.011, -0.963550, -0.515140, -0.180521,1.107125550,1.102475083,0.004650467,1.366508183,1.366491873,0.004425391,0.000016310,1.512864029,1.512823575,0.020277453,0.000040454,1.943359491,1.943316856,0.029990224,0.000042634,1.589322308,1.589299648,0.021738021,0.000022660,6.086456723,6.085989397,1.065462043,0.000467326,9.057457775,9.057068518,1.308735341,0.000389257,21.155028661,21.154859126,1.405340119,0.000169534,29.296190042,29.296025441,2.327851626,0.000164601,0.741536773,0.157533555,0.787558,  0.638128, 0.516305365,  33.1,-137.2, 181.4, 161.2,-1.122418E-04,3.534974E-03,   ,
26726.727, 0.003, -0.411225, +0.068655, -0.217911,0.472321081,0.467670614,0.004650467,0.433391376,0.433375066,0.004425370,0.000016310,0.567733618,0.567693164,0.020277307,0.000040454,1.228103278,1.228060644,0.029989499,0.000042634,1.985138447,1.985115787,0.021740097,0.000022660,4.720147793,4.719680467,1.065515020,0.000467326,9.466640387,9.466251130,1.308495316,0.000389257,19.413594081,19.413424547,1.405715787,0.000169534,29.816829889,29.816665287,2.327691374,0.000164601,0.729568639,0.153537057,0.789551,  0.622742, 0.511447886,  33.5,-137.5, 181.3, 121.8,-1.122418E-04,3.534974E-03,   ,
26826.827, 0.005, -0.186240, -0.706413, +0.260487,0.778095184,0.773444717,0.004650467,1.076176691,1.076160381,0.004425348,0.000016310,1.394957947,1.394917493,0.020277550,0.000040454,1.534848805,1.534806171,0.029989940,0.000042634,2.122768889,2.122746229,0.021739056,0.000022660,4.957865810,4.957398484,1.065565607,0.000467326,10.234254751,10.233865494,1.308091488,0.000389257,18.592897558,18.592728024,1.405642445,0.000169534,29.675842843,29.675678242,2.327787159,0.000164601,0.735603588,0.154836192,0.789511,  0.630485, 0.512242354,  33.4,-137.5, 182.1, 215.5,-1.122418E-04,3.534974E-03,   ,
26926.927, 0.010, -0.699788, -0.986412, +0.166072,1.221695287,1.217044820,0.004650467,1.082046327,1.082030017,0.004425359,0.000016310,1.809374285,1.809333831,0.020277299,0.000040454,0.534155171,0.534112536,0.029989443,0.000042634,1.547282176,1.547259516,0.021738883,0.000022660,5.743799129,5.743331803,1.065439090,0.000467326,8.663546080,8.663156823,1.308832924,0.000389257,17.229282903,17.229113369,1.405533643,0.000169534,29.979513404,29.979348803,2.327752842,0.000164601,0.740694221,0.157357199,0.787554,  0.637041, 0.516129214,  33.1,-137.5, 182.2, 192.3,-1.122418E-04,3.534974E-03,   ,
27027.027, 0.004, -0.980318, -0.888291, +0.003786,1.322914276,1.318263808,0.004650467,1.103685118,1.103668807,0.004425348,0.000016310,0.973449951,0.973409497,0.020277637,0.000040454,1.238148638,1.238106004,0.029989941,0.000042634,0.566278124,0.566255464,0.021739990,0.000022660,4.584324479,4.583857153,1.065535715,0.000467326,10.370348794,10.369959537,1.308173137,0.000389257,19.251424743,19.251255208,1.405550256,0.000169534,30.959641843,30.959477242,2.327723243,0.000164601,0.741269573,0.156700765,0.788605,  0.637783, 0.514283204,  33.2,-138.1, 182.3, 178.0,-1.122418E-04,3.534974E-03,   ,
27127.127, 0.008, -0.976249, -0.555301, -0.158933,1.133729826,1.129079359,0.004650467,1.501420319,1.501404008,0.004425370,0.000016310,0.785614384,0.785573930,0.020277288,0.000040454,2.057156167,2.057113533,0.029989577,0.000042634,2.106797042,2.106774382,0.021738762,0.000022660,5.949232851,5.948765525,1.065573761,0.000467326,9.065249352,9.064860095,1.307633871,0.000389257,21.091098504,21.090928969,1.405487816,0.000169534,29.316977821,29.316813220,2.327489287,0.000164601,0.741625956,0.156268785,0.789289,  0.638243, 0.513129470,  33.3,-137.9, 182.5, 162.7,-1.122418E-04,3.534974E-03,   ,
27227.227, 0.004, -0.493710, +0.023805, -0.226524,0.544497770,0.539847303,0.004650467,0.670375803,0.670359492,0.004425371,0.000016310,1.055541179,1.055500725,0.020277639,0.000040454,1.221284839,1.221242205,0.029989712,0.000042634,1.924711420,1.924688760,0.021739545,0.000022660,5.082909718,5.082442392,1.065412505,0.000467326,9.570715106,9.570325849,1.308521297,0.000389257,19.794200037,19.794030503,1.405795946,0.000169534,29.795257265,29.795092664,2.327213566,0.000164601,0.737113393,0.158449485,0.785041,  0.632427, 0.518584103,  33.2,-138.2, 182.7, 127.7,-1.122418E-04,3.534974E-03,   ,
27327.327, 0.004, -0.136217, -0.662329, +0.265936,0.723317145,0.718666678,0.004650467,0.968850645,0.968834334,0.004425355,0.000016310,0.771493364,0.771452910,0.020277347,0.000040454,1.387641237,1.387598603,0.029989812,0.000042634,1.967978089,1.967955429,0.021739025,0.000022660,5.466044230,5.465576904,1.065492206,0.000467326,10.189499088,10.189109831,1.308039452,0.000389257,19.017007039,19.016837505,1.405674932,0.000169534,29.737028598,29.736863997,2.327293839,0.000164601,0.747191200,0.156375497,0.790716,  0.645441, 0.511823080,  33.3,-138.4, 182.9, 219.0,-1.122418E-04,3.534974E-03,   ,
27427.427, 0.011, -0.663312, -0.974716, +0.189919,1.201159454,1.196508986,0.004650467,1.294793067,1.294776756,0.004425351,0.000016310,0.570836072,0.570795618,0.020277744,0.000040454,0.303595167,0.303552533,0.029989524,0.000042634,0.843993770,0.843971110,0.021740159,0.000022660,4.588617209,4.588149882,1.065435162,0.000467326,8.685461770,8.685072513,1.308252854,0.000389257,17.251532397,17.251362863,1.405922222,0.000169534,29.789339895,29.789175294,2.327243196,0.000164601,0.735874119,0.155673632,0.788451,  0.630833, 0.514652181,  33.2,-138.5, 183.4, 193.4,-1.122418E-04,3.534974E-03,   ,
27527.528, 0.006, -0.972547, -0.907239, +0.031707,1.325103330,1.320452863,0.004650467,0.929320330,0.929304019,0.004425358,0.000016310,1.681259149,1.681218695,0.020277415,0.000040454,1.486491730,1.486449095,0.029989961,0.000042634,1.298506264,1.298483604,0.021738474,0.000022660,5.849089135,5.848621809,1.065289257,0.000467326,10.364267968,10.363878711,1.309224966,0.000389257,18.641516910,18.641347376,1.405886120,0.000169534,31.060796912,31.060632311,2.327194396,0.000164601,0.744681711,0.158344664,0.787366,  0.642192, 0.515561320,  33.2,-139.1, 183.4, 179.1,-1.122418E-04,3.534974E-03,   ,
27627.628, 0.005, -0.983792, -0.588679, -0.135734,1.159179429,1.154528961,0.004650467,1.488822074,1.488805764,0.004425365,0.000016310,1.858765192,1.858724738,0.020277699,0.000040454,2.136257718,2.136215083,0.029989351,0.000042634,2.479409338,2.479386678,0.021739928,0.000022660,4.822939841,4.822472515,1.065457351,0.000467326,9.121683038,9.121293781,1.308418932,0.000389257,20.879894147,20.879724613,1.405723137,0.000169534,29.378873344,29.378708743,2.327059332,0.000164601,0.736962849,0.154333078,0.790582,  0.632233, 0.510953122,  33.4,-138.8, 183.5, 164.2,-1.122418E-04,3.534974E-03,   ,
27727.728, 0.005, -0.569674, -0.025639, -0.227726,0.610488423,0.605837956,0.004650467,0.880431571,0.880415261,0.004425370,0.000016310,0.930925058,0.930884604,0.020277438,0.000040454,1.178539686,1.178497051,0.029990012,0.000042634,1.709214085,1.709191425,0.021739255,0.000022660,5.619853708,5.619386382,1.065562311,0.000467326,9.604127713,9.603738456,1.308315760,0.000389257,20.139747430,20.139577895,1.405771244,0.000169534,29.757954488,29.757789887,2.326980294,0.000164601,0.751198433,0.161105580,0.785535,  0.650640, 0.520178307,  32.8,-139.1, 184.2, 132.6,-1.122418E-04,3.534974E-03,   ,
27827.828, 0.004, -0.081639, -0.613526, +0.267078,0.668004316,0.663353849,0.004650467,0.710761114,0.710744804,0.004425366,0.000016310,1.009747368,1.009706914,0.020277638,0.000040454,1.241528231,1.241485597,0.029989132,0.000042634,1.687012414,1.686989754,0.021738054,0.000022660,5.580865610,5.580398284,1.065505755,0.000467326,10.139626076,10.139236819,1.308834811,0.000389257,19.388653072,19.388483537,1.405723622,0.000169534,29.779679458,29.779514857,2.326828049,0.000164601,0.755863919,0.160082485,0.788213,  0.656711, 0.516977430,  32.9,-139.5, 183.8, 223.1,-1.122418E-04,3.534974E-03,   ,
27927.928, 0.007, -0.634958, -0.961924, +0.211781,1.181005790,1.176355323,0.004650467,1.454575908,1.454559598,0.004425347,0.000016310,1.886055224,1.886014770,0.020277457,0.000040454,0.268111853,0.268069219,0.029990197,0.000042634,0.514666306,0.514643646,0.021740544,0.000022660,4.309258646,4.308791320,1.065782592,0.000467326,8.805352409,8.804963152,1.307427609,0.000389257,17.447745284,17.447575749,1.406314231,0.000169534,29.621617762,29.621453161,2.326776320,0.000164601,0.733701835,0.154015958,0.790084,  0.628041, 0.511872341,  33.4,-139.6, 184.6, 194.6,-1.122418E-04,3.534974E-03,   ,
28028.028, 0.008, -0.958684, -0.926071, +0.058107,1.325888939,1.321238472,0.004650467,1.035960952,1.035944641,0.004425350,0.000016310,1.610428901,1.610388447,0.020277634,0.000040454,1.711480862,1.711438228,0.029989094,0.000042634,1.956058173,1.956035513,0.021738121,0.000022660,6.351092276,6.350624950,1.065880534,0.000467326,10.274497938,10.274108681,1.306907504,0.000389257,18.082363987,18.082194452,1.406247265,0.000169534,31.107256507,31.107091906,2.326754684,0.000164601,0.746649153,0.159109822,0.786901,  0.644739, 0.516119028,  33.2,-139.8, 184.5, 180.0,-1.122418E-04,3.534974E-03,   ,
28128.128, 0.004, -0.993411, -0.613673, -0.112190,1.181115993,1.176465526,0.004650467,1.259237526,1.259221216,0.004425363,0.000016310,0.487060313,0.487019859,0.020277455,0.000040454,2.175410646,2.175368012,0.029990105,0.000042634,2.630688397,2.630665737,0.021739606,0.000022660,4.154510247,4.154042921,1.065559442,0.000467326,9.145819852,9.145430595,1.308068829,0.000389257,20.562317905,20.562148370,1.406003656,0.000169534,29.493357999,29.493193398,2.326795755,0.000164601,0.734604170,0.154217153,0.790068,  0.629200, 0.512085075,  33.3,-139.9, 184.5, 165.4,-1.122418E-04,3.534974E-03,   ,
28228.228, 0.006, -0.632980, -0.078832, -0.223418,0.669587552,0.664937084,0.004650467,1.038626214,1.038609904,0.004425371,0.000016310,0.794901389,0.794860935,0.020277590,0.000040454,1.098128363,1.098085729,0.029989396,0.000042634,1.330591911,1.330569250,0.021738734,0.000022660,5.804527391,5.804060065,1.065497953,0.000467326,9.661699275,9.661310018,1.308060203,0.000389257,20.433450550,20.433281015,1.405927889,0.000169534,29.705188243,29.705023642,2.326764594,0.000164601,0.756258684,0.159451869,0.789157,  0.657226, 0.515635208,  32.9,-140.1, 185.4, 137.1,-1.122418E-04,3.534974E-03,   ,
28328.328, 0.006, -0.025382, -0.549843, +0.263028,0.607047072,0.602396605,0.004650467,0.446648399,0.446632089,0.004425352,0.000016310,1.068089655,1.068049201,0.020277415,0.000040454,1.106660674,1.106618040,0.029990202,0.000042634,1.420886171,1.420863511,0.021739404,0.000022660,5.276373908,5.275906582,1.065471882,0.000467326,10.030636176,10.030246919,1.308099788,0.000389257,19.667496667,19.667327132,1.405802686,0.000169534,29.813783653,29.813619052,2.326633410,0.000164601,0.749732016,0.161149047,0.785058,  0.648736, 0.520753064,  32.8,-140.5, 185.1, 227.7,-1.122418E-04,3.534974E-03,   ,
28428.428, 0.005, -0.604920, -0.952387, +0.233181,1.157366438,1.152715971,0.004650467,1.488699295,1.488682984,0.004425359,0.000016310,0.735259504,0.735219050,0.020277582,0.000040454,0.462059272,0.462016638,0.029989479,0.000042634,0.996797144,0.996774483,0.021739095,0.000022660,5.251769825,5.251302499,1.065409728,0.000467326,8.841242051,8.840852794,1.308406765,0.000389257,17.780252452,17.780082917,1.406409919,0.000169534,29.488313875,29.488149274,2.326539696,0.000164601,0.736591225,0.154295979,0.790527,  0.631755, 0.511169307,  33.4,-140.7, 185.6, 195.9,-1.122418E-04,3.534974E-03,   ,
28528.529, 0.011, -0.936591, -0.940020, +0.085653,1.325263038,1.320612571,0.004650467,1.267002225,1.266985915,0.004425360,0.000016310,1.064627786,1.064587332,0.020277372,0.000040454,1.904641510,1.904598876,0.029989941,0.000042634,2.453291096,2.453268436,0.021739334,0.000022660,5.482183893,5.481716567,1.065367351,0.000467326,10.224975943,10.224586686,1.308735922,0.000389257,17.621046841,17.620877306,1.406341515,0.000169534,31.095801226,31.095636624,2.326616028,0.000164601,0.744187565,0.157830253,0.787916,  0.641553, 0.515181664,  33.2,-140.6, 185.7, 181.0,-1.122418E-04,3.534974E-03,   ,
28628.629, 0.004, -1.007102, -0.643708, -0.085919,1.203515344,1.198864877,0.004650467,0.935537930,0.935521620,0.004425361,0.000016310,1.835871571,1.835831117,0.020277553,0.000040454,2.176592952,2.176550317,0.029989681,0.000042634,2.485800703,2.485778042,0.021739270,0.000022660,5.002897316,5.002429990,1.065347501,0.000467326,9.192531780,9.192142523,1.309041138,0.000389257,20.153096941,20.152927407,1.406173438,0.000169534,29.645270716,29.645106115,2.326747960,0.000164601,0.737254408,0.155866588,0.788585,  0.632608, 0.514763113,  33.2,-141.1, 185.8, 166.7,-1.122418E-04,3.534974E-03,   ,
28728.729, 0.007, -0.686299, -0.134345, -0.214707,0.728224647,0.723574179,0.004650467,1.120815331,1.120799021,0.004425360,0.000016310,1.330622533,1.330582079,0.020277298,0.000040454,0.987201720,0.987159086,0.029989729,0.000042634,0.925180474,0.925157814,0.021738354,0.000022660,5.337771827,5.337304501,1.065428406,0.000467326,9.656389552,9.656000295,1.308720912,0.000389257,20.653144798,20.652975263,1.406065819,0.000169534,29.643103001,29.642938400,2.326715169,0.000164601,0.747042152,0.155609353,0.791699,  0.645248, 0.510520967,  33.3,-141.1, 186.3, 141.4,-1.122418E-04,3.534974E-03,   ,
28828.829, 0.006, +0.024616, -0.476020, +0.253124,0.540751819,0.536101352,0.004650467,0.306206656,0.306190346,0.004425361,0.000016310,0.606680945,0.606640491,0.020277508,0.000040454,0.996374631,0.996331997,0.029989846,0.000042634,1.285795125,1.285772465,0.021740822,0.000022660,5.009900858,5.009433532,1.065469414,0.000467326,9.880853409,9.880464152,1.308544706,0.000389257,19.850410296,19.850240761,1.405767292,0.000169534,29.837159579,29.836994978,2.326742255,0.000164601,0.735807772,0.157430296,0.786044,  0.630747, 0.517316899,  33.2,-141.3, 186.5, 232.5,-1.122418E-04,3.534974E-03,   ,
28928.929, 0.004, -0.570676, -0.945532, +0.252425,1.133113570,1.128463103,0.004650467,1.316882680,1.316866370,0.004425351,0.000016310,1.590623757,1.590583303,0.020277293,0.000040454,0.703916597,0.703873963,0.029989621,0.000042634,1.585159044,1.585136384,0.021737911,0.000022660,6.068546836,6.068079510,1.065446717,0.000467326,8.983675675,8.983286418,1.308793186,0.000389257,18.210796518,18.210626984,1.406120902,0.000169534,29.392832433,29.392667831,2.326723794,0.000164601,0.740866461,0.156151269,0.789232,  0.637263, 0.513705574,  33.2,-141.5, 186.7, 197.3,-1.122418E-04,3.534974E-03,   ,
29029.029, 0.011, -0.917946, -0.944761, +0.111650,1.323277788,1.318627321,0.004650467,1.492757121,1.492740811,0.004425361,0.000016310,1.990298156,1.990257702,0.020277479,0.000040454,2.063666803,2.063624169,0.029989974,0.000042634,2.723893437,2.723870776,0.021739905,0.000022660,4.178326484,4.177859158,1.065589069,0.000467326,10.117498932,10.117109675,1.307994188,0.000389257,17.295132484,17.294962949,1.406201377,0.000169534,31.034098939,31.033934338,2.326749810,0.000164601,0.740367003,0.155702748,0.789695,  0.636619, 0.513276766,  33.2,-141.6, 186.9, 182.0,-1.122418E-04,3.534974E-03,   ,
29129.129, 0.006, -1.017510, -0.675590, -0.060212,1.222228253,1.217577786,0.004650467,0.845938521,0.845922210,0.004425358,0.000016310,1.096280451,1.096239997,0.020277293,0.000040454,2.134130196,2.134087562,0.029989489,0.000042634,2.004437023,2.004414363,0.021739293,0.000022660,6.094953427,6.094486101,1.065629271,0.000467326,9.194388321,9.193999064,1.307532839,0.000389257,19.659628477,19.659458943,1.406228735,0.000169534,29.826464166,29.826299564,2.326856822,0.000164601,0.741803950,0.157146376,0.788156,  0.638473, 0.515706399,  33.1,-142.1, 187.1, 167.7,-1.122418E-04,3.534974E-03,   ,
29229.229, 0.005, -0.727587, -0.177637, -0.202670,0.778559049,0.773908581,0.004650467,1.068665967,1.068649656,0.004425361,0.000016310,0.314039947,0.313999493,0.020277409,0.000040454,0.839376175,0.839333541,0.029990309,0.000042634,0.835268566,0.835245906,0.021738796,0.000022660,4.584181509,4.583714183,1.065562979,0.000467326,9.691804943,9.691415686,1.307958096,0.000389257,20.771042654,20.770873120,1.406185187,0.000169534,29.575375522,29.575210921,2.326882147,0.000164601,0.735292377,0.154093580,0.790432,  0.630085, 0.511525631,  33.4,-142.0, 187.0, 144.6,-1.122418E-04,3.534974E-03,   ,
29329.329, 0.005, +0.068498, -0.400821, +0.236611,0.471824888,0.467174420,0.004650467,0.317061234,0.317044923,0.004425362,0.000016310,1.117996482,1.117956028,0.020277344,0.000040454,0.921136160,0.921093525,0.029989546,0.000042634,1.288570677,1.288548017,0.021739943,0.000022660,5.011916415,5.011449089,1.065633555,0.000467326,9.741111928,9.740722671,1.307567952,0.000389257,19.968995398,19.968825864,1.405798144,0.000169534,29.840954341,29.840789740,2.327071304,0.000164601,0.732114930,0.152278066,0.792003,  0.626005, 0.509366167,  33.5,-142.0, 187.8, 238.0,-1.122418E-04,3.534974E-03,   ,
29429.429, 0.004, -0.529091, -0.933317, +0.269889,1.107072639,1.102422171,0.004650467,0.979377532,0.979361222,0.004425356,0.000016310,1.305238487,1.305198033,0.020277323,0.000040454,0.939681246,0.939638612,0.029990159,0.000042634,2.067282474,2.067259814,0.021738969,0.000022660,5.825857397,5.825390071,1.065518866,0.000467326,9.028242422,9.027853165,1.308040749,0.000389257,18.700434510,18.700264976,1.405909964,0.000169534,29.345449967,29.345285366,2.327042084,0.000164601,0.740684361,0.157213824,0.787745,  0.637028, 0.516884897,  33.0,-142.4, 187.9, 198.7,-1.122418E-04,3.534974E-03,   ,
29529.530, 0.008, -0.903243, -0.950504, +0.138143,1.319992869,1.315342402,0.004650467,1.643781124,1.643764814,0.004425354,0.000016310,0.606881916,0.606841462,0.020277407,0.000040454,2.183587377,2.183544743,0.029989578,0.000042634,2.687994949,2.687972289,0.021739879,0.000022660,4.395571668,4.395104341,1.065419749,0.000467326,10.075079436,10.074690180,1.308701339,0.000389257,17.113957916,17.113788381,1.405878463,0.000169534,30.931298438,30.931133837,2.327124093,0.000164601,0.740268408,0.155040864,0.790561,  0.636492, 0.512625653,  33.2,-142.8, 188.0, 183.0,-1.122418E-04,3.534974E-03,   ,
29629.630, 0.008, -1.019739, -0.710243, -0.032847,1.240992945,1.236342477,0.004650467,1.032105503,1.032089192,0.004425371,0.000016310,1.440713418,1.440672964,0.020277243,0.000040454,2.052556865,2.052514231,0.029990115,0.000042634,1.264718501,1.264695841,0.021738664,0.000022660,6.195246177,6.194778851,1.065445538,0.000467326,9.262398184,9.262008927,1.308403481,0.000389257,19.090305516,19.090135981,1.406247822,0.000169534,30.019489543,30.019324941,2.327010257,0.000164601,0.742845235,0.156182758,0.789751,  0.639818, 0.513911558,  33.1,-142.8, 188.3, 169.0,-1.122418E-04,3.534974E-03,   ,
29729.730, 0.004, -0.773971, -0.221000, -0.186578,0.830613118,0.825962651,0.004650467,0.839619419,0.839603108,0.004425365,0.000016310,1.542822050,1.542781596,0.020277380,0.000040454,0.667155850,0.667113215,0.029989645,0.000042634,1.181497822,1.181475162,0.021740458,0.000022660,4.624954049,4.624486723,1.065282989,0.000467326,9.674155667,9.673766410,1.309301889,0.000389257,20.784999887,20.784830352,1.406155038,0.000169534,29.510699255,29.510534654,2.327288134,0.000164601,0.733725049,0.155889162,0.787537,  0.628071, 0.516897518,  33.0,-143.1, 188.2, 147.3,-1.122418E-04,3.534974E-03,   ,
29829.830, 0.004, +0.116562, -0.311041, +0.208012,0.390163533,0.385513066,0.004650467,0.362933190,0.362916879,0.004425351,0.000016310,0.464728556,0.464688102,0.020277201,0.000040454,0.895709566,0.895666932,0.029989977,0.000042634,1.357235606,1.357212946,0.021738175,0.000022660,5.112095216,5.111627890,1.065271601,0.000467326,9.547785194,9.547395937,1.309429722,0.000389257,20.026889374,20.026719839,1.405813089,0.000169534,29.810147002,29.809982401,2.327505867,0.000164601,0.750721688,0.149469183,0.800899,  0.650021, 0.501549414,  33.1,-143.2, 189.3, 247.0,-1.122418E-04,3.534974E-03,   ,
29929.930, 0.006, -0.485905, -0.910906, +0.285767,1.077320584,1.072670117,0.004650467,0.724265678,0.724249367,0.004425349,0.000016310,1.022415822,1.022375368,0.020277446,0.000040454,1.153729877,1.153687243,0.029989757,0.000042634,2.369791143,2.369768483,0.021740240,0.000022660,4.816355360,4.815888034,1.065465794,0.000467326,9.198998565,9.198609308,1.308294864,0.000389257,19.204740674,19.204571139,1.405740352,0.000169534,29.349534418,29.349369817,2.327467962,0.000164601,0.735358816,0.155482623,0.788562,  0.630170, 0.516221237,  32.9,-143.4, 189.3, 200.1,-1.122418E-04,3.534974E-03,   ,
30030.030, 0.005, -0.888065, -0.960150, +0.164030,1.314875555,1.310225088,0.004650467,1.651875637,1.651859327,0.004425362,0.000016310,1.981323663,1.981283209,0.020277216,0.000040454,2.261881601,2.261838967,0.029989778,0.000042634,2.297670640,2.297647980,0.021739275,0.000022660,5.692473299,5.692005973,1.065459065,0.000467326,9.967141249,9.966751992,1.308543356,0.000389257,17.109340936,17.109171402,1.405532663,0.000169534,30.789751500,30.789586898,2.327650118,0.000164601,0.743296578,0.155804057,0.790388,  0.640401, 0.513499793,  33.0,-143.9, 189.1, 184.1,-1.122418E-04,3.534974E-03,   ,
30130.130, 0.010, -1.015735, -0.735702, -0.006090,1.256706860,1.252056393,0.004650467,1.291260558,1.291244248,0.004425364,0.000016310,1.698504819,1.698464365,0.020277395,0.000040454,1.929164468,1.929121834,0.029990010,0.000042634,0.461604037,0.461581377,0.021738298,0.000022660,5.044955852,5.044488526,1.065588938,0.000467326,9.291693054,9.291303797,1.307973207,0.000389257,18.491707903,18.491538368,1.405761242,0.000169534,30.222417356,30.222252755,2.327565906,0.000164601,0.739256519,0.153709480,0.792076,  0.635187, 0.511558757,  33.1,-143.7, 189.4, 170.1,-1.122418E-04,3.534974E-03,   ,
30230.230, 0.004, -0.816232, -0.261846, -0.168383,0.874261903,0.869611436,0.004650467,0.564881345,0.564865035,0.004425366,0.000016310,0.468158578,0.468118124,0.020277216,0.000040454,0.469843723,0.469801089,0.029989767,0.000042634,1.658974254,1.658951594,0.021740532,0.000022660,5.440866827,5.440399500,1.065935965,0.000467326,9.691748496,9.691359239,1.306526646,0.000389257,20.657274885,20.657105350,1.405933815,0.000169534,29.455268106,29.455103504,2.327749071,0.000164601,0.740150905,0.158090771,0.786407,  0.636340, 0.520460387,  32.6,-144.3, 189.7, 149.4,-1.122418E-04,3.534974E-03,   ,
30330.330, 0.003, +0.159039, -0.213775, +0.169037,0.310926459,0.306275992,0.004650467,0.383415663,0.383399352,0.004425361,0.000016310,0.996459995,0.996419541,0.020277322,0.000040454,0.906167435,0.906124801,0.029990125,0.000042634,1.396379529,1.396356869,0.021738684,0.000022660,5.190329784,5.189862458,1.065886122,0.000467326,9.364886922,9.364497665,1.306865419,0.000389257,20.032662521,20.032492987,1.405870515,0.000169534,29.754459427,29.754294826,2.327789199,0.000164601,0.792933905,0.151616473,0.808791,  0.705609, 0.496515278,  32.4,-145.2, 190.9, 260.7,-1.122418E-04,3.534974E-03,   ,
30430.430, 0.008, -0.451755, -0.887594, +0.299388,1.048577964,1.043927496,0.004650467,0.721220283,0.721203973,0.004425352,0.000016310,1.653715118,1.653674664,0.020277264,0.000040454,1.344511231,1.344468596,0.029989648,0.000042634,2.433492951,2.433470291,0.021739727,0.000022660,4.390330396,4.389863070,1.065660131,0.000467326,9.258833517,9.258444260,1.307624463,0.000389257,19.691884413,19.691714879,1.405671126,0.000169534,29.389126612,29.388962010,2.327846078,0.000164601,0.732229284,0.152639537,0.791541,  0.626152, 0.512299336,  33.0,-144.5, 190.5, 201.4,-1.122418E-04,3.534974E-03,   ,
30530.531, 0.004, -0.866774, -0.971815, +0.188625,1.309017263,1.304366796,0.004650467,1.440508688,1.440492378,0.004425355,0.000016310,1.055786775,1.055746321,0.020277285,0.000040454,2.298136487,2.298093852,0.029990337,0.000042634,1.608317173,1.608294513,0.021738945,0.000022660,6.355002503,6.354535177,1.065534827,0.000467326,9.907560933,9.907171676,1.308220191,0.000389257,17.322002556,17.321833022,1.405329071,0.000169534,30.611551854,30.611387253,2.328007269,0.000164601,0.745849928,0.156494388,0.790180,  0.643704, 0.515008352,  32.8,-144.7, 190.3, 185.1,-1.122418E-04,3.534974E-03,   ,
30630.631, 0.011, -1.014675, -0.756086, +0.021848,1.272095859,1.267445391,0.004650467,1.515319167,1.515302857,0.004425367,0.000016310,0.820725956,0.820685502,0.020277330,0.000040454,1.769620482,1.769577848,0.029989610,0.000042634,0.611407246,0.611384586,0.021739647,0.000022660,4.047194337,4.046727011,1.065379382,0.000467326,9.356688648,9.356299391,1.308917489,0.000389257,17.918839205,17.918669671,1.405479542,0.000169534,30.431530196,30.431365595,2.327970866,0.000164601,0.736691956,0.152278866,0.793294,  0.631885, 0.511218341,  32.9,-144.8, 190.5, 171.3,-1.122418E-04,3.534974E-03,   ,
30730.731, 0.006, -0.856058, -0.311517, -0.147004,0.919537373,0.914886906,0.004650467,0.617921929,0.617905619,0.004425366,0.000016310,1.447031375,1.446990921,0.020277219,0.000040454,0.272650210,0.272607576,0.029990105,0.000042634,2.087134382,2.087111722,0.021738941,0.000022660,6.043526418,6.043059092,1.065330005,0.000467326,9.656848839,9.656459582,1.309021465,0.000389257,20.372164337,20.371994803,1.405664212,0.000169534,29.400949852,29.400785251,2.327958129,0.000164601,0.745460933,0.157483678,0.788743,  0.643200, 0.518463470,  32.5,-145.3, 191.0, 151.7,-1.122418E-04,3.534974E-03,   ,
30830.831, 0.002, +0.183895, -0.073549, +0.102419,0.219316790,0.214666323,0.004650467,0.352565084,0.352548773,0.004425351,0.000016310,0.540254861,0.540214407,0.020277312,0.000040454,0.968071734,0.968029099,0.029989680,0.000042634,1.366065407,1.366042747,0.021739806,0.000022660,5.322066429,5.321599103,1.065316801,0.000467326,9.079303920,9.078914663,1.309040436,0.000389257,19.960849380,19.960679845,1.406084006,0.000169534,29.670920714,29.670756112,2.327619907,0.000164601,0.827873065,0.154439208,0.813451,  0.752757, 0.491604148,  32.3,-146.9, 192.4, 288.3,-1.122418E-04,3.534974E-03,   ,
30930.931, 0.010, -0.414282, -0.865092, +0.311401,1.013564614,1.008914146,0.004650467,0.876453192,0.876436882,0.004425360,0.000016310,0.443817812,0.443777358,0.020277228,0.000040454,1.499162420,1.499119786,0.029990090,0.000042634,2.208506788,2.208484128,0.021739382,0.000022660,5.078257814,5.077790488,1.065335051,0.000467326,9.416113721,9.415724465,1.309096914,0.000389257,20.131050438,20.130880904,1.405811320,0.000169534,29.449878994,29.449714393,2.327894025,0.000164601,0.735146487,0.151451970,0.793984,  0.629897, 0.509883224,  33.0,-145.6, 191.5, 203.1,-1.122418E-04,3.534974E-03,   ,
