t,dt,x,y,z,dcSun,dsSun,Rsun,dcMer,dsMer,tRhMer,Rmer,dcVen,dsVen,tRhVen,Rven,dcEar,dsEar,tRhEar,Rear,dcMar,dsMar,tRhMar,Rmar,dcJup,dsJup,tRhJup,Rjup,dcSat,dsSat,tRhSat,Rsat,dcUra,dsUra,tRhUra,Rura,dcNep,dsNep,tRhNep,Rnep,a,perihel,e,Porb,KL,inc,Omg,omg,f,E,J,enc,pln
1001.001, 0.011, -0.221695, -0.794489, -0.310266,0.882463293,0.877812826,0.004650467,0.590468200,0.590451889,0.004425378,0.000016310,0.423209115,0.423168661,0.020277224,0.000040454,1.418960408,1.418917773,0.029990062,0.000042634,1.841455825,1.841433165,0.021739569,0.000022660,5.208630875,5.208163549,1.065613142,0.000467326,9.623941215,9.623551958,1.307501853,0.000389257,20.524115135,20.523945601,1.405965476,0.000169534,30.325013639,30.324849038,2.327589562,0.000164601,0.742397694,0.141734848,0.809085,  0.639240, 0.502978951,  31.1,  35.9,  14.1, 208.8,-1.122418E-04,3.534974E-03,   ,
1101.101, 0.006, -0.727566, -1.039389, -0.253876,1.292319995,1.287669528,0.004650467,1.048795275,1.048778965,0.004425371,0.000016310,1.160251136,1.160210682,0.020277325,0.000040454,0.374359820,0.374317185,0.029989660,0.000042634,2.716983936,2.716961276,0.021738737,0.000022660,5.472231028,5.471763702,1.065551951,0.000467326,9.722453147,9.722063890,1.307939017,0.000389257,20.135697815,20.135528281,1.405644617,0.000169534,29.109736500,29.109571898,2.327839104,0.000164601,0.745471247,0.141948967,0.809585,  0.643214, 0.503034811,  31.0,  35.6,  14.3, 188.1,-1.122418E-04,3.534974E-03,   ,
1201.201, 0.005, -0.959004, -0.891056, -0.100035,1.315948987,1.311298520,0.004650467,1.621857067,1.621840757,0.004425348,0.000016310,1.983862989,1.983822535,0.020277280,0.000040454,1.536330612,1.536287978,0.029990015,0.000042634,1.612680377,1.612657716,0.021740835,0.000022660,5.205036299,5.204568973,1.065419080,0.000467326,9.031946129,9.031556872,1.308669120,0.000389257,17.677129576,17.676960042,1.405624304,0.000169534,30.589559518,30.589394917,2.327762072,0.000164601,0.742333365,0.140228799,0.811097,  0.639157, 0.501505957,  31.0,  35.6,  14.6, 173.9,-1.122418E-04,3.534974E-03,   ,
1301.301, 0.010, -0.860323, -0.414782, +0.089016,0.956832974,0.952182507,0.004650467,0.778014262,0.777997951,0.004425358,0.000016310,1.475599351,1.475558897,0.020277312,0.000040454,1.948760452,1.948717817,0.029989603,0.000042634,0.775952481,0.775929820,0.021738255,0.000022660,5.222127953,5.221660626,1.065441809,0.000467326,10.225458678,10.225069421,1.308339703,0.000389257,17.932369173,17.932199639,1.405530176,0.000169534,30.454595280,30.454430679,2.327773341,0.000164601,0.747245929,0.144329343,0.806852,  0.645512, 0.508734105,  30.6,  34.8,  15.0, 154.5,-1.122418E-04,3.534974E-03,   ,
1401.401, 0.002, +0.174717, -0.184575, -0.146179,0.287921707,0.283271239,0.004650467,0.612912962,0.612896652,0.004425352,0.000016310,0.770269261,0.770228807,0.020277301,0.000040454,1.197225001,1.197182367,0.029990264,0.000042634,1.150984676,1.150962016,0.021739452,0.000022660,5.399055065,5.398587739,1.065346586,0.000467326,9.660630771,9.660241514,1.308920388,0.000389257,19.493322011,19.493152476,1.405723112,0.000169534,30.436169851,30.436005250,2.327548672,0.000164601,0.816613824,0.146719735,0.820332,  0.737452, 0.493947287,  30.3,  33.7,  14.6, 263.8,-1.122418E-04,3.534974E-03,   ,
1501.502, 0.008, -0.452717, -0.948656, -0.314224,1.100714540,1.096064073,0.004650467,1.107258477,1.107242166,0.004425366,0.000016310,1.597199412,1.597158958,0.020277237,0.000040454,1.255987614,1.255944979,0.029989673,0.000042634,2.496562687,2.496540027,0.021739624,0.000022660,4.321384950,4.320917624,1.065298080,0.000467326,9.760306664,9.759917407,1.309247358,0.000389257,20.692762576,20.692593042,1.405915939,0.000169534,30.714436320,30.714271718,2.327460748,0.000164601,0.740672026,0.138324504,0.813245,  0.637012, 0.499297799,  30.9,  34.5,  15.4, 198.5,-1.122418E-04,3.534974E-03,   ,
1601.602, 0.008, -0.848878, -1.024387, -0.214865,1.342360957,1.337710490,0.004650467,0.900694299,0.900677988,0.004425373,0.000016310,1.992128343,1.992087889,0.020277336,0.000040454,0.507858754,0.507816119,0.029990146,0.000042634,2.375964854,2.375942194,0.021738550,0.000022660,6.311685779,6.311218452,1.065399091,0.000467326,9.798262530,9.797873273,1.308683004,0.000389257,20.558751372,20.558581837,1.405890189,0.000169534,29.137267378,29.137102777,2.327342644,0.000164601,0.747994996,0.142184638,0.809912,  0.646483, 0.505398138,  30.5,  34.4,  15.7, 182.7,-1.122418E-04,3.534974E-03,   ,
1701.702, 0.004, -0.973319, -0.769781, -0.054826,1.249486535,1.244836068,0.004650467,1.494258618,1.494242307,0.004425357,0.000016310,1.086750618,1.086710164,0.020277279,0.000040454,1.760343571,1.760300937,0.029989650,0.000042634,0.772596050,0.772573390,0.021740122,0.000022660,4.224510912,4.224043586,1.065434254,0.000467326,8.986710633,8.986321376,1.308598309,0.000389257,18.076292428,18.076122893,1.406027134,0.000169534,30.243608573,30.243443971,2.327205187,0.000164601,0.739061690,0.138119950,0.813114,  0.634936, 0.501378538,  30.5,  34.0,  15.9, 169.1,-1.122418E-04,3.534974E-03,   ,
1801.802, 0.007, -0.709052, -0.211139, +0.126323,0.742937772,0.738287305,0.004650467,0.902968431,0.902952121,0.004425346,0.000016310,0.274513642,0.274473188,0.020277453,0.000040454,1.711564098,1.711521463,0.029990156,0.000042634,1.416532220,1.416509560,0.021738423,0.000022660,5.667997851,5.667530524,1.065679219,0.000467326,10.136715650,10.136326393,1.307721598,0.000389257,17.883018949,17.882849415,1.405776714,0.000169534,30.545649557,30.545484956,2.327233218,0.000164601,0.759387421,0.143615626,0.810880,  0.661308, 0.505839954,  30.2,  33.6,  16.7, 143.7,-1.122418E-04,3.534974E-03,   ,
1901.902, 0.006, -0.005385, -0.570860, -0.274314,0.633952605,0.629302138,0.004650467,0.679258555,0.679242244,0.004425366,0.000016310,1.309334622,1.309294168,0.020277245,0.000040454,1.550599722,1.550557087,0.029989687,0.000042634,1.525592650,1.525569990,0.021739599,0.000022660,5.539177005,5.538709679,1.065906092,0.000467326,9.428217226,9.427827969,1.306717767,0.000389257,18.995351676,18.995182142,1.405913732,0.000169534,30.165757150,30.165592549,2.327058443,0.000164601,0.742250686,0.145678050,0.803735,  0.639050, 0.515082633,  30.0,  33.3,  16.6, 223.3,-1.122418E-04,3.534974E-03,   ,
2002.002, 0.005, -0.608599, -1.011414, -0.302938,1.217870419,1.213219952,0.004650467,1.471649538,1.471633228,0.004425367,0.000016310,1.418998366,1.418957912,0.020277451,0.000040454,0.997779396,0.997736762,0.029989817,0.000042634,2.661970358,2.661947698,0.021739470,0.000022660,5.053962817,5.053495491,1.065737501,0.000467326,9.757514796,9.757125539,1.307540055,0.000389257,20.620228292,20.620058757,1.405917396,0.000169534,30.945752130,30.945587529,2.327117669,0.000164601,0.744656886,0.138028090,0.814642,  0.642160, 0.500222662,  30.4,  33.0,  16.6, 192.8,-1.122418E-04,3.534974E-03,   ,
2102.102, 0.011, -0.908429, -0.981243, -0.188034,1.348809040,1.344158573,0.004650467,0.992880534,0.992864224,0.004425365,0.000016310,0.645762406,0.645721952,0.020277267,0.000040454,0.809039430,0.808996796,0.029989858,0.000042634,1.734613882,1.734591222,0.021740046,0.000022660,5.586779462,5.586312136,1.065677060,0.000467326,9.868953471,9.868564214,1.307598766,0.000389257,20.861174992,20.861005457,1.406152744,0.000169534,29.300059015,29.299894414,2.326879930,0.000164601,0.745600732,0.139859208,0.812421,  0.643381, 0.504475845,  30.1,  33.2,  17.2, 178.9,-1.122418E-04,3.534974E-03,   ,
2202.202, 0.004, -0.958463, -0.639791, -0.015403,1.157134206,1.152483739,0.004650467,1.080662641,1.080646331,0.004425364,0.000016310,1.346683423,1.346642969,0.020277409,0.000040454,1.897573554,1.897530920,0.029989620,0.000042634,0.520616416,0.520593756,0.021738829,0.000022660,4.850302303,4.849834976,1.065678882,0.000467326,9.032362803,9.031973546,1.307355055,0.000389257,18.505612005,18.505442470,1.406291860,0.000169534,29.915938128,29.915773527,2.326665691,0.000164601,0.740729704,0.138896727,0.812487,  0.637087, 0.505146926,  29.9,  32.4,  17.4, 164.1,-1.122418E-04,3.534974E-03,   ,
2302.302, 0.004, -0.512711, -0.038084, +0.141145,0.529459873,0.524809406,0.004650467,0.887456133,0.887439822,0.004425349,0.000016310,1.230420596,1.230380142,0.020277346,0.000040454,1.396228506,1.396185872,0.029989894,0.000042634,1.762699857,1.762677196,0.021739326,0.000022660,5.173534174,5.173066848,1.065322676,0.000467326,9.933211175,9.932821918,1.309121414,0.000389257,17.956991055,17.956821521,1.406042328,0.000169534,30.439687568,30.439522967,2.326778424,0.000164601,0.757107788,0.137271095,0.818690,  0.658333, 0.496197350,  30.2,  32.4,  17.8, 130.5,-1.122418E-04,3.534974E-03,   ,
2402.402, 0.008, -0.118072, -0.696317, -0.304288,0.775230585,0.770580117,0.004650467,0.495519721,0.495503411,0.004425354,0.000016310,0.384949533,0.384909079,0.020277363,0.000040454,1.581534363,1.581491729,0.029989592,0.000042634,2.085956959,2.085934299,0.021740031,0.000022660,4.786566037,4.786098711,1.065327108,0.000467326,9.318011853,9.317622596,1.309076137,0.000389257,18.622159970,18.621990436,1.406040594,0.000169534,29.909604612,29.909440011,2.326760061,0.000164601,0.732073788,0.139832769,0.808991,  0.625952, 0.509073979,  30.0,  32.1,  18.4, 214.0,-1.122418E-04,3.534974E-03,   ,
2502.503, 0.004, -0.256907, -0.818891, -0.322760,0.913163679,0.908513212,0.004650467,1.208787672,1.208771361,0.004425366,0.000016310,1.024030551,1.023990097,0.020277393,0.000040454,0.834842288,0.834799653,0.029990072,0.000042634,2.290544564,2.290521904,0.021738072,0.000022660,5.692204848,5.691737522,1.065410309,0.000467326,9.561868905,9.561479649,1.308511342,0.000389257,20.002595741,20.002426206,1.405944477,0.000169534,30.639662588,30.639497986,2.326784863,0.000164601,0.748220956,0.136808196,0.817155,  0.646776, 0.499771931,  29.9,  31.7,  18.1, 206.9,-1.122418E-04,3.534974E-03,   ,
2602.603, 0.011, -0.398983, -0.924127, -0.331232,1.061190239,1.056539772,0.004650467,0.815327930,0.815311620,0.004425369,0.000016310,1.756797470,1.756757016,0.020277324,0.000040454,0.656124414,0.656081780,0.029989590,0.000042634,1.408470053,1.408447393,0.021740598,0.000022660,4.898832516,4.898365190,1.065314855,0.000467326,9.996718166,9.996328909,1.309225694,0.000389257,20.663543535,20.663374000,1.406132736,0.000169534,29.423073984,29.422909383,2.326676879,0.000164601,0.742114585,0.139168675,0.812470,  0.638874, 0.506350584,  29.7,  31.4,  18.8, 200.3,-1.122418E-04,3.534974E-03,   ,
2702.703, 0.006, -0.476281, -0.961037, -0.330469,1.122798871,1.118148404,0.004650467,0.936420695,0.936404385,0.004425356,0.000016310,1.317688294,1.317647840,0.020277604,0.000040454,1.719147977,1.719105342,0.029990178,0.000042634,0.692412542,0.692389882,0.021738284,0.000022660,5.399372397,5.398905071,1.065428991,0.000467326,8.774403818,8.774014561,1.308501933,0.000389257,19.497062839,19.496893304,1.406200497,0.000169534,30.288515109,30.288350508,2.326654520,0.000164601,0.743213748,0.137523773,0.814961,  0.640294, 0.503009916,  29.8,  31.1,  19.0, 197.4,-1.122418E-04,3.534974E-03,   ,
2802.803, 0.005, -0.504811, -0.979659, -0.329912,1.148716191,1.144065724,0.004650467,1.393933217,1.393916907,0.004425360,0.000016310,0.538732983,0.538692529,0.020277334,0.000040454,2.111821370,2.111778735,0.029989473,0.000042634,2.109857297,2.109834637,0.021739728,0.000022660,5.427732262,5.427264936,1.065542829,0.000467326,10.349515151,10.349125894,1.308058085,0.000389257,17.780033953,17.779864418,1.406114004,0.000169534,30.404190024,30.404025423,2.326577130,0.000164601,0.745397833,0.139167827,0.813297,  0.643119, 0.506288923,  29.5,  30.8,  19.3, 196.3,-1.122418E-04,3.534974E-03,   ,
2902.903, 0.011, -0.535180, -0.984071, -0.329132,1.172571428,1.167920961,0.004650467,0.764787372,0.764771062,0.004425360,0.000016310,1.600310591,1.600270137,0.020277622,0.000040454,1.611244281,1.611201647,0.029989829,0.000042634,2.618614752,2.618592092,0.021739642,0.000022660,4.745605228,4.745137902,1.065493560,0.000467326,9.028890554,9.028501297,1.308323490,0.000389257,18.026749443,18.026579908,1.406142528,0.000169534,29.297838229,29.297673628,2.326683508,0.000164601,0.739641536,0.136386591,0.815604,  0.635683, 0.502709035,  29.7,  30.4,  19.7, 195.0,-1.122418E-04,3.534974E-03,   ,
3003.003, 0.004, -0.570697, -1.004573, -0.326667,1.197595582,1.192945115,0.004650467,1.275405396,1.275389085,0.004425364,0.000016310,1.817116650,1.817076196,0.020277281,0.000040454,0.511916816,0.511874181,0.029989574,0.000042634,1.939588427,1.939565767,0.021739210,0.000022660,5.948596087,5.948128761,1.065652178,0.000467326,9.553316855,9.552927599,1.307393323,0.000389257,19.871710631,19.871541096,1.405896286,0.000169534,30.916963934,30.916799333,2.326687978,0.000164601,0.746470107,0.138689464,0.814206,  0.644507, 0.506086589,  29.3,  30.2,  19.8, 193.9,-1.122418E-04,3.534974E-03,   ,
3103.103, 0.007, -0.909440, -0.971403, -0.220786,1.350886784,1.346236317,0.004650467,1.478942217,1.478925907,0.004425357,0.000016310,1.126975815,1.126935361,0.020277663,0.000040454,1.352678876,1.352636242,0.029989761,0.000042634,0.343367687,0.343345027,0.021739567,0.000022660,4.310941154,4.310473828,1.065611546,0.000467326,10.123915130,10.123525873,1.307789403,0.000389257,21.140494262,21.140324728,1.406056606,0.000169534,29.724812125,29.724647524,2.326738021,0.000164601,0.743197443,0.137027596,0.815624,  0.640273, 0.504293533,  29.4,  29.7,  20.2, 179.3,-1.122418E-04,3.534974E-03,   ,
3203.203, 0.008, -0.937547, -0.943816, -0.198896,1.343536364,1.338885896,0.004650467,0.903099190,0.903082879,0.004425363,0.000016310,0.980490170,0.980449716,0.020277322,0.000040454,2.224484572,2.224441937,0.029989536,0.000042634,1.814846258,1.814823598,0.021739089,0.000022660,6.240133682,6.239666356,1.065514622,0.000467326,8.547365582,8.546976325,1.308397866,0.000389257,19.837763599,19.837594064,1.406018340,0.000169534,29.673036920,29.672872319,2.326807756,0.000164601,0.745127112,0.137509465,0.815455,  0.642768, 0.505275402,  29.2,  29.7,  20.5, 177.1,-1.122418E-04,3.534974E-03,   ,
3303.303, 0.004, -0.943680, -0.580190, -0.026380,1.109731007,1.105080539,0.004650467,1.328110139,1.328093829,0.004425354,0.000016310,1.692063227,1.692022773,0.020277763,0.000040454,1.878014474,1.877971840,0.029989412,0.000042634,2.523032323,2.523009663,0.021739995,0.000022660,4.370029943,4.369562617,1.065594004,0.000467326,10.626140090,10.625750833,1.307800710,0.000389257,17.539085143,17.538915608,1.406131547,0.000169534,30.904739683,30.904575082,2.326699581,0.000164601,0.742588023,0.136748573,0.815849,  0.639486, 0.505448822,  29.1,  29.1,  20.8, 162.0,-1.122418E-04,3.534974E-03,   ,
3403.403, 0.011, -0.915316, -0.511788, -0.003234,1.048075718,1.043425251,0.004650467,1.096276481,1.096260171,0.004425357,0.000016310,1.589035846,1.588995392,0.020277379,0.000040454,0.821094022,0.821051387,0.029989904,0.000042634,1.865684296,1.865661635,0.021738127,0.000022660,5.964204507,5.963737180,1.065483482,0.000467326,8.539773038,8.539383781,1.308496143,0.000389257,18.009304898,18.009135364,1.406276159,0.000169534,29.372896921,29.372732320,2.326694420,0.000164601,0.744551682,0.136756204,0.816324,  0.642024, 0.505524194,  28.9,  28.9,  21.2, 159.2,-1.122418E-04,3.534974E-03,   ,
3503.504, 0.001, +0.018027, +0.137552, +0.061673,0.149974683,0.145324216,0.004650467,0.471900497,0.471884186,0.004425366,0.000016310,0.846955042,0.846914588,0.020277669,0.000040454,1.132206203,1.132163569,0.029989375,0.000042634,1.705666981,1.705644321,0.021740636,0.000022660,5.484922490,5.484455164,1.065395341,0.000467326,10.063851542,10.063462285,1.308965688,0.000389257,19.893891720,19.893722186,1.405797294,0.000169534,29.735307366,29.735142765,2.326852068,0.000164601,0.835675050,0.139879353,0.832615,  0.763423, 0.485346461,  28.8,  28.6,  23.3,  34.2,-1.122418E-04,3.534974E-03,   ,
3603.604, 0.002, +0.170560, -0.122005, -0.104471,0.239238205,0.234587738,0.004650467,0.283117678,0.283101368,0.004425362,0.000016310,0.939181816,0.939141362,0.020277413,0.000040454,0.814062181,0.814019546,0.029990178,0.000042634,1.421595958,1.421573298,0.021738289,0.000022660,4.797536609,4.797069283,1.065425273,0.000467326,9.291988387,9.291599130,1.308563143,0.000389257,19.847748902,19.847579367,1.405878757,0.000169534,29.900792520,29.900627919,2.327032143,0.000164601,0.653069736,0.127959973,0.804064,  0.527410, 0.520694908,  28.9,  29.1,  23.6, 269.0,-1.122418E-04,3.534974E-03,   ,
3703.704, 0.011, -0.384177, -0.917694, -0.339922,1.052167719,1.047517251,0.004650467,0.638974007,0.638957697,0.004425354,0.000016310,1.652494148,1.652453693,0.020277697,0.000040454,1.891587905,1.891545271,0.029989295,0.000042634,1.949306989,1.949284328,0.021739620,0.000022660,5.676621689,5.676154363,1.065355627,0.000467326,8.765418004,8.765028748,1.308893129,0.000389257,20.171404918,20.171235383,1.405877525,0.000169534,29.996643365,29.996478764,2.327064475,0.000164601,0.743090462,0.137390836,0.815109,  0.640135, 0.510101721,  28.3,  27.9,  22.4, 200.6,-1.122418E-04,3.534974E-03,   ,
3803.804, 0.004, -0.531658, -0.982224, -0.338708,1.167615902,1.162965435,0.004650467,1.249164224,1.249147914,0.004425361,0.000016310,0.840539085,0.840498631,0.020277501,0.000040454,2.007753406,2.007710772,0.029990032,0.000042634,2.606701608,2.606678948,0.021739528,0.000022660,4.537346998,4.536879671,1.065402278,0.000467326,10.354531796,10.354142539,1.308483034,0.000389257,18.395082970,18.394913435,1.405930681,0.000169534,30.748522080,30.748357478,2.327103981,0.000164601,0.743791504,0.133318466,0.820758,  0.641041, 0.502412870,  28.4,  27.5,  22.4, 195.2,-1.122418E-04,3.534974E-03,   ,
3903.904, 0.007, -0.812323, -1.023773, -0.285207,1.337443082,1.332792615,0.004650467,1.443471152,1.443454841,0.004425355,0.000016310,1.029524797,1.029484343,0.020277664,0.000040454,1.100885879,1.100843245,0.029989119,0.000042634,1.848248589,1.848225928,0.021738446,0.000022660,6.081360746,6.080893420,1.065423367,0.000467326,8.961735259,8.961346003,1.308327760,0.000389257,17.349033697,17.348864162,1.406117083,0.000169534,29.066545036,29.066380435,2.327080432,0.000164601,0.744071564,0.134756653,0.818893,  0.641403, 0.506693243,  28.0,  27.4,  22.9, 184.1,-1.122418E-04,3.534974E-03,   ,
4004.004, 0.008, -0.942185, -0.930617, -0.217042,1.346983539,1.342333072,0.004650467,0.909103978,0.909087668,0.004425375,0.000016310,1.974844366,1.974803911,0.020277426,0.000040454,0.691762787,0.691720153,0.029990212,0.000042634,0.350037521,0.350014861,0.021740131,0.000022660,4.208412155,4.207944829,1.065417460,0.000467326,9.651092165,9.650702908,1.308576354,0.000389257,19.270398354,19.270228820,1.405651603,0.000169534,30.574246492,30.574081891,2.327219440,0.000164601,0.741474696,0.132844496,0.820837,  0.638048, 0.504742406,  27.9,  26.6,  23.2, 177.1,-1.122418E-04,3.534974E-03,   ,
4104.104, 0.004, -0.991715, -0.803302, -0.143708,1.276711592,1.272061124,0.004650467,1.514073415,1.514057105,0.004425366,0.000016310,1.743122756,1.743082302,0.020277496,0.000040454,1.852985388,1.852942754,0.029989207,0.000042634,1.842116973,1.842094313,0.021738705,0.000022660,6.193919526,6.193452200,1.065674026,0.000467326,10.224972725,10.224583468,1.307357913,0.000389257,21.074149147,21.073979612,1.405741455,0.000169534,30.379812419,30.379647818,2.327421875,0.000164601,0.749001172,0.134918588,0.819869,  0.647788, 0.507111476,  27.7,  26.6,  23.4, 170.6,-1.122418E-04,3.534974E-03,   ,
4204.204, 0.011, -0.876629, -0.440817, -0.005434,0.989766904,0.985116437,0.004650467,1.069725154,1.069708844,0.004425347,0.000016310,0.508081863,0.508041409,0.020277427,0.000040454,1.969379787,1.969337153,0.029990069,0.000042634,2.386636878,2.386614218,0.021739409,0.000022660,4.492888772,4.492421446,1.065696228,0.000467326,8.789095182,8.788705926,1.307538978,0.000389257,20.216415047,20.216245513,1.405627150,0.000169534,29.362944776,29.362780174,2.327457213,0.000164601,0.734322526,0.130176219,0.822726,  0.628839, 0.504483992,  27.4,  26.1,  23.5, 157.2,-1.122418E-04,3.534974E-03,   ,
